Header,HeaderTime,Footer,URL
0.3800660066006601,0.03636963696369637,0.04508250825082508,0.0
0.09775268460090779,0.036754123768404735,0.0,0.20203697553415256
0.36147581851420973,0.0,0.0,0.04021937842778794
0.2680082753432387,0.0,0.0,0.30411886402106453
0.27128800769401495,0.024635644003847008,0.0,0.06103425316268403
0.3232530120481928,0.0,0.0,0.24301204819277109
0.290962962962963,0.0,0.0,0.0
0.20844661953960486,0.0,0.0,0.17364509697299257
0.4020046051740485,0.0,0.0,0.2054720303399702
0.15974253949678174,0.0,0.0,0.06679569698879237
0.43280575539568344,0.0,0.0,0.03597122302158273
0.17676519689678877,0.0,0.0,0.30364332711381714
0.2819367588932806,0.0,0.05237154150197629,0.02699604743083004
0.31954887218045114,0.0,0.0,0.11398496240601504
0.4156547619047619,0.0,0.0,0.06946428571428571
