Header,HeaderTime,Footer,URL
0.0,0.0,0.01925619834710744,0.028264462809917356
0.11890052356020943,0.0,0.0,0.12892670157068062
0.0,0.0,0.0,0.360375460945357
0.015514119316791464,0.0,0.0,0.07257867175647237
0.05313039495472642,0.0,0.0,0.009970757143360463
0.02920346940399459,0.0,0.0,0.2633086655526379
0.022290931121649572,0.0,0.0,0.049971796853782356
0.0,0.0,0.0,0.05006809260594408
0.0,0.0,0.0,0.007089870675507122
0.09677022202158657,0.008905486929043378,0.0,0.06804284483112406
0.0,0.0,0.0,0.157578125
0.04212936071343151,0.0,0.0,0.03245976697304131
0.25233756415867586,0.0,0.011936497831536228,0.06465602992082123
0.3890757433068747,0.0,0.0,0.08072110856989102
0.19374649672215047,0.0,0.0,0.1653059732410499
