Header,HeaderTime,Footer,URL
0.0,0.0,0.02989010989010989,0.22835164835164834
0.09285662589563581,0.0,0.0,0.05066222769052616
0.499305158178697,0.0,0.0,0.10283658955284886
0.1591119838542519,0.0,0.0,0.03000054546446299
0.26102678383719463,0.012277677332548458,0.0,0.014716394062986167
0.25253807106598986,0.0,0.0,0.13918781725888324
0.1374436090225564,0.008145363408521303,0.0,0.06348370927318296
0.1348191027496382,0.007467438494934877,0.0,0.11722141823444283
0.2621909508453044,0.0,0.0,0.09205511580181765
0.12037037037037036,0.0,0.0,0.1294179894179894
0.09824873849807064,0.0,0.0,0.0491031675359369
0.1262963489131979,0.0,0.0,0.09627314485959179
0.07191489361702127,0.0,0.13933130699088145,0.0668693009118541
0.0444500889001778,0.0032737843253464287,0.0,0.08678350690034714
0.11459459459459459,0.0,0.0,0.1962162162162162
