Header,HeaderTime,Footer,URL
0.16521126760563382,0.02464788732394366,0.10591549295774648,0.024049295774647886
0.13363656053714534,0.0,0.0,0.0
0.0,0.0,0.0,0.3411904761904762
0.0,0.0,0.0,0.028037383177570093
0.08412634588750391,0.022695795916543804,0.0,0.09382120359201179
0.0,0.0,0.0,0.011867464160258237
0.18192190011927606,0.022455012186900377,0.0,0.07301768397033656
0.0,0.0,0.0,0.0
0.02836253624101853,0.04197655363670742,0.0,0.0
0.07773700305810398,0.015045871559633028,0.0,0.09785932721712538
0.11898446381205002,0.0,0.0,0.03372489579386131
0.11632887189292543,0.013078393881453154,0.0,0.023594646271510516
0.07829104315766645,0.005421817393190197,0.0,0.057254391672088484
0.07758089895327358,0.022781692549770815,0.0,0.07470753232537457
0.0839029181844227,0.005116031596611141,0.0,0.027299144599517048
