Header,HeaderTime,Footer,URL
0.32724598930481286,0.0034937611408199644,0.11927807486631016,0.021461675579322638
0.330335417500847,0.0,0.0,0.275910924939169
0.534318687993521,0.0,0.0,0.05001012350678275
0.23139393236266606,0.0,0.0,0.015140089332327862
0.22341246681853266,0.0,0.0,0.011295818664457707
0.1382698961937716,0.0,0.0,0.01903114186851211
0.21152887376003576,0.0,0.0,0.03581068303333505
0.2982991202346041,0.0,0.0,0.014173998044965786
0.17137005388889823,0.006295432034515755,0.0,0.020011079960380748
0.04459454121736383,0.0,0.0,0.17099182367579097
0.05583980564655648,0.0,0.0,0.0
0.18752995412739348,0.0,0.0,0.023575324645685465
0.2471602787456446,0.0,0.010017421602787456,0.0368815331010453
0.11125775521714608,0.0,0.0,0.03609701071630006
0.11967366407302238,0.005215884426981908,0.0,0.05590776120171232
