Header,HeaderTime,Footer,URL
0.21462293607773586,0.012489696000799341,0.09159943046986237,0.015811955137011967
0.1969028596106981,0.0,0.0,0.0687910664157695
0.12191640273007093,0.0,0.0,0.10037025471740198
0.1691414734892996,0.009187052665313535,0.0,0.018587757718192502
0.037830551762055936,0.005764148768245748,0.0,0.018764521220935387
0.02302886353074818,0.0,0.0,0.05184076005576496
0.0594884287454324,0.04141291108404385,0.0,0.010158343483556638
0.010938967136150234,0.01643192488262911,0.0,0.11892018779342722
0.014482558861257086,0.0019034220217652171,0.0,0.03757189556006124
0.03143556693777615,0.005403427799510314,0.0,0.06213941969436861
0.03221829538916742,0.010931207364181803,0.0,0.0890112599654804
0.02280076278915513,0.009783600033164745,0.0,0.040074067932454466
0.08172927880957077,0.0,0.0056365019868669505,0.009384775808133473
0.04325252271490181,0.0,0.0,0.09492107356697232
0.049045383411580594,0.010704225352112675,0.0,0.06391236306729264
