Header,HeaderTime,Footer,URL
0.0,0.006345015543158881,0.19162798620278498,0.10611932035940894
0.09007565311370327,0.0,0.0,0.04908135504788879
0.0,0.0,0.0,0.08223175965665236
0.05783426763612144,0.05089637564522396,0.0,0.09896209135816174
0.06275468622656886,0.0,0.0,0.02103465673147825
0.0,0.0,0.0,0.1863197119939367
0.1062875006302627,0.004638733424091161,0.0,0.018504512680885394
0.0,0.0,0.0,0.06598129266031853
0.0,0.0,0.0,0.04467417389699095
0.056862745098039215,0.0,0.0,0.13823529411764707
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.17655188298975008
0.20892494929006086,0.0,0.0,0.028504323689548413
0.10259279985077412,0.009326618168252192,0.0,0.12280047254865385
0.030902683654106804,0.022589681033703804,0.0,0.3117375982651125
