Header,HeaderTime,Footer,URL
0.3614057305683077,0.0,0.0,0.062054772835206586
0.46118050453098214,0.0,0.0,0.0
0.2511352690243567,0.0,0.0,0.3257190037154259
0.09610367752251114,0.0,0.0,0.0
0.10877306571706054,0.03507068091075861,0.0,0.10165101974749109
0.3943945623898632,0.0,0.0,0.048250398590249224
0.22483636363636364,0.03847272727272727,0.0,0.03090909090909091
0.2714517379961926,0.0,0.0,0.006486638933934993
0.14321346913323632,0.0,0.0,0.047322109055636385
0.07601479754725586,0.0,0.0,0.040591901890234636
0.14207400639561443,0.0,0.0,0.035480432465357085
0.07070490101313859,0.0,0.0,0.15512118283034404
0.1845306278295969,0.0,0.0,0.07363770250368189
0.08153846153846153,0.0,0.0,0.025107692307692307
0.22137566137566136,0.0,0.0,0.13756613756613756
