Header,HeaderTime,Footer,URL
0.13751655291840684,0.07385148212284812,0.0,0.02546602831822349
0.044035391030204415,0.0,0.0,0.0
0.07765918292234082,0.0,0.0,0.06440927493559072
0.05860736235189761,0.0,0.0,0.0
0.19338129496402878,0.09467625899280575,0.0,0.0
0.189261180428992,0.0,0.0,0.0
0.11748201438848921,0.01316546762589928,0.0,0.0
0.32896603521655676,0.0,0.0,0.0
0.08971506495370703,0.03710615086485323,0.0,0.04184310629440896
0.07114583333333334,0.018229166666666668,0.0,0.025208333333333333
0.0703883495145631,0.06145631067961165,0.0,0.03233009708737864
0.1070404587448232,0.1725602633535096,0.0,0.015079112243814379
0.028987949776691665,0.0,0.0,0.0
0.10365217391304347,0.0637391304347826,0.0,0.1753913043478261
0.07493449781659389,0.01816593886462882,0.0,0.0
