Header,HeaderTime,Footer,URL
0.23030446318333464,0.040717681981768984,0.11624241468988888,0.08734599521895606
0.15112634934240485,0.023893070473843515,0.0,0.0676345324511826
0.15579201934703749,0.02498186215235792,0.0,0.14026602176541716
0.10230852211434736,0.0,0.0,0.046752966558791804
0.22189337740707998,0.01698889187838721,0.0,0.018257293308221546
0.15418781725888325,0.013756345177664974,0.0,0.07276649746192894
0.11827218987313746,0.014568158168574402,0.0,0.045387118914251554
0.18354114713216957,0.020997506234413967,0.0,0.04239401496259352
0.08162634782340038,0.014428275712917478,0.0,0.12691939320913276
0.1300487512596345,0.004085301086690089,0.0,0.01879238499877441
0.051527777777777777,0.026597222222222223,0.0,0.010972222222222222
0.151280276816609,0.007214532871972318,0.0,0.015847750865051902
0.2679474892459937,0.0252524126863842,0.005014821583792096,0.055541935052488466
0.1910059171597633,0.010177514792899408,0.0,0.007218934911242604
0.24081739195286572,0.0,0.0,0.09165827646642055
