Header,HeaderTime,Footer,URL
0.22620583717357912,0.0317357910906298,0.21557603686635946,0.008448540706605223
0.16386574854336206,0.0,0.0,0.1906389945586748
0.2223298800029813,0.0,0.0,0.10993515689051203
0.1953405017921147,0.011756272401433692,0.0,0.04939068100358423
0.1721479958890031,0.025693730729701953,0.0,0.05011305241521069
0.11834488265320672,0.006901075084837597,0.0,0.06724270681837625
0.3345566290097937,0.01419317754736586,0.0,0.031127716490173103
0.44100719424460433,0.0,0.0,0.07856115107913669
0.5891666666666666,0.0,0.0,0.06733333333333333
0.21683673469387754,0.036989795918367346,0.0,0.07948979591836734
0.5432460732984293,0.0,0.0,0.016544502617801046
0.28103626943005183,0.0,0.0,0.3005181347150259
0.5547680412371134,0.012680412371134021,0.006005154639175257,0.0
0.3119230769230769,0.01764423076923077,0.0,0.23235576923076923
0.14226268805349077,0.0,0.0,0.05334850802005904
