Header,HeaderTime,Footer,URL
0.12034782608695652,0.0,0.13617391304347826,0.0
0.08036124292055717,0.0,0.0,0.0
0.35728080339899576,0.021501223123471094,0.0,0.027938715076606155
0.0126038218040309,0.0,0.0,0.006156705581692513
0.2957615894039735,0.0,0.0,0.0
0.08964114484962953,0.0,0.0,0.3414208920528839
0.06286606794221007,0.0,0.0,0.05752961082910321
0.03296393026046446,0.0,0.0,0.1464671419496012
0.38283870967741934,0.0,0.0,0.18038709677419354
0.1752120988565105,0.0,0.0,0.0255748186401082
0.23363636363636364,0.0,0.0,0.020795454545454544
0.36924137931034484,0.0,0.0,0.07793103448275862
0.4249799411607382,0.0,0.0,0.01765177855041455
0.4062325581395349,0.0,0.0,0.15274418604651163
0.171781244642551,0.0,0.0,0.0
