,Recording timestamp,Participant name,Recording duration,Recording resolution height,Recording resolution width,Average calibration accuracy (pixels),Average calibration precision SD (pixels),Event,Event value,Gaze point X,Gaze point Y,Presented Media name,Eye movement type
45,500274,ID011,426389,1080,1920,3,10,,,495.0,215.0,,Saccade
46,508606,ID011,426389,1080,1920,3,10,,,477.0,180.0,,Saccade
47,516939,ID011,426389,1080,1920,3,10,,,454.0,154.0,,Saccade
48,525274,ID011,426389,1080,1920,3,10,,,416.0,128.0,,Saccade
49,533607,ID011,426389,1080,1920,3,10,,,379.0,104.0,,Saccade
50,541940,ID011,426389,1080,1920,3,10,,,359.0,89.0,,Fixation
51,550274,ID011,426389,1080,1920,3,10,,,370.0,102.0,,Fixation
52,558608,ID011,426389,1080,1920,3,10,,,374.0,107.0,,Fixation
53,566942,ID011,426389,1080,1920,3,10,,,377.0,114.0,,Fixation
54,575275,ID011,426389,1080,1920,3,10,,,380.0,106.0,,Fixation
55,583609,ID011,426389,1080,1920,3,10,,,379.0,120.0,,Fixation
56,591943,ID011,426389,1080,1920,3,10,,,380.0,118.0,,Fixation
57,600276,ID011,426389,1080,1920,3,10,,,384.0,120.0,,Fixation
58,608609,ID011,426389,1080,1920,3,10,,,380.0,118.0,,Fixation
59,616943,ID011,426389,1080,1920,3,10,,,381.0,121.0,,Fixation
60,625276,ID011,426389,1080,1920,3,10,,,381.0,121.0,,Fixation
61,633609,ID011,426389,1080,1920,3,10,,,380.0,121.0,,Fixation
62,641943,ID011,426389,1080,1920,3,10,,,381.0,122.0,,Fixation
63,650277,ID011,426389,1080,1920,3,10,,,382.0,119.0,,Fixation
64,658610,ID011,426389,1080,1920,3,10,,,383.0,122.0,,Fixation
65,666944,ID011,426389,1080,1920,3,10,,,380.0,121.0,,Fixation
66,675277,ID011,426389,1080,1920,3,10,,,381.0,120.0,,Fixation
67,683611,ID011,426389,1080,1920,3,10,,,381.0,121.0,,Fixation
68,691944,ID011,426389,1080,1920,3,10,,,379.0,121.0,,Fixation
69,700277,ID011,426389,1080,1920,3,10,,,379.0,123.0,,Fixation
70,708611,ID011,426389,1080,1920,3,10,,,376.0,124.0,,Fixation
71,716944,ID011,426389,1080,1920,3,10,,,379.0,124.0,,Fixation
72,725278,ID011,426389,1080,1920,3,10,,,377.0,126.0,,Fixation
73,733611,ID011,426389,1080,1920,3,10,,,378.0,127.0,,Fixation
74,741944,ID011,426389,1080,1920,3,10,,,377.0,127.0,,Fixation
75,750279,ID011,426389,1080,1920,3,10,,,378.0,124.0,,Fixation
76,758611,ID011,426389,1080,1920,3,10,,,380.0,125.0,,Fixation
77,766944,ID011,426389,1080,1920,3,10,,,379.0,125.0,,Fixation
78,775278,ID011,426389,1080,1920,3,10,,,378.0,123.0,,Fixation
79,783612,ID011,426389,1080,1920,3,10,,,382.0,126.0,,Fixation
80,791945,ID011,426389,1080,1920,3,10,,,380.0,125.0,,Fixation
81,800279,ID011,426389,1080,1920,3,10,,,383.0,127.0,,Fixation
82,808612,ID011,426389,1080,1920,3,10,,,381.0,125.0,,Fixation
83,816947,ID011,426389,1080,1920,3,10,,,378.0,124.0,,Fixation
84,825280,ID011,426389,1080,1920,3,10,,,379.0,124.0,,Fixation
85,833613,ID011,426389,1080,1920,3,10,,,377.0,126.0,,Fixation
86,841947,ID011,426389,1080,1920,3,10,,,378.0,124.0,,Fixation
87,850281,ID011,426389,1080,1920,3,10,,,378.0,122.0,,Fixation
88,858614,ID011,426389,1080,1920,3,10,,,379.0,125.0,,Fixation
89,866948,ID011,426389,1080,1920,3,10,,,379.0,124.0,,Fixation
90,875281,ID011,426389,1080,1920,3,10,,,377.0,126.0,,Fixation
91,883615,ID011,426389,1080,1920,3,10,,,382.0,127.0,,Fixation
92,891948,ID011,426389,1080,1920,3,10,,,379.0,125.0,,Fixation
93,900282,ID011,426389,1080,1920,3,10,,,378.0,124.0,,Fixation
94,908615,ID011,426389,1080,1920,3,10,,,378.0,125.0,,Fixation
95,916950,ID011,426389,1080,1920,3,10,,,377.0,122.0,,Fixation
96,925283,ID011,426389,1080,1920,3,10,,,376.0,122.0,,Fixation
97,933616,ID011,426389,1080,1920,3,10,,,376.0,121.0,,Fixation
98,941950,ID011,426389,1080,1920,3,10,,,375.0,120.0,,Fixation
99,950284,ID011,426389,1080,1920,3,10,,,376.0,120.0,,Fixation
100,958617,ID011,426389,1080,1920,3,10,,,379.0,120.0,,Fixation
101,966951,ID011,426389,1080,1920,3,10,,,376.0,121.0,,Fixation
102,975284,ID011,426389,1080,1920,3,10,,,377.0,121.0,,Fixation
103,983617,ID011,426389,1080,1920,3,10,,,377.0,120.0,,Fixation
104,991951,ID011,426389,1080,1920,3,10,,,376.0,120.0,,Fixation
105,1000285,ID011,426389,1080,1920,3,10,,,375.0,117.0,,Fixation
106,1008618,ID011,426389,1080,1920,3,10,,,375.0,119.0,,Fixation
107,1016951,ID011,426389,1080,1920,3,10,,,376.0,117.0,,Fixation
108,1025285,ID011,426389,1080,1920,3,10,,,374.0,115.0,,Fixation
109,1033618,ID011,426389,1080,1920,3,10,,,376.0,121.0,,Fixation
110,1041952,ID011,426389,1080,1920,3,10,,,372.0,117.0,,Fixation
111,1050285,ID011,426389,1080,1920,3,10,,,373.0,114.0,,Fixation
112,1058619,ID011,426389,1080,1920,3,10,,,377.0,117.0,,Fixation
113,1066952,ID011,426389,1080,1920,3,10,,,372.0,114.0,,Fixation
114,1075285,ID011,426389,1080,1920,3,10,,,373.0,115.0,,Fixation
115,1083618,ID011,426389,1080,1920,3,10,,,373.0,113.0,,Fixation
116,1091953,ID011,426389,1080,1920,3,10,,,377.0,114.0,,Fixation
117,1100285,ID011,426389,1080,1920,3,10,,,373.0,113.0,,Fixation
118,1108618,ID011,426389,1080,1920,3,10,,,374.0,109.0,,Fixation
119,1116952,ID011,426389,1080,1920,3,10,,,372.0,111.0,,Fixation
120,1125286,ID011,426389,1080,1920,3,10,,,374.0,108.0,,Fixation
121,1133618,ID011,426389,1080,1920,3,10,,,377.0,110.0,,Fixation
122,1141951,ID011,426389,1080,1920,3,10,,,374.0,110.0,,Fixation
123,1150285,ID011,426389,1080,1920,3,10,,,374.0,109.0,,Fixation
124,1158619,ID011,426389,1080,1920,3,10,,,375.0,107.0,,Fixation
125,1166952,ID011,426389,1080,1920,3,10,,,379.0,112.0,,Fixation
126,1175285,ID011,426389,1080,1920,3,10,,,375.0,107.0,,Fixation
127,1183618,ID011,426389,1080,1920,3,10,,,374.0,109.0,,Saccade
128,1191952,ID011,426389,1080,1920,3,10,,,340.0,117.0,,Saccade
129,1196090,ID011,426389,1080,1920,3,10,Eye tracker Calibration start,,,,,Saccade
130,1200286,ID011,426389,1080,1920,3,10,,,252.0,133.0,,Saccade
131,1208618,ID011,426389,1080,1920,3,10,,,124.0,164.0,,Saccade
132,1216952,ID011,426389,1080,1920,3,10,,,10.0,198.0,,Saccade
133,1225285,ID011,426389,1080,1920,3,10,,,-70.0,235.0,,Saccade
134,1233618,ID011,426389,1080,1920,3,10,,,-81.0,260.0,,Fixation
135,1241951,ID011,426389,1080,1920,3,10,,,-74.0,251.0,,Fixation
136,1250285,ID011,426389,1080,1920,3,10,,,-67.0,246.0,,Fixation
137,1258618,ID011,426389,1080,1920,3,10,,,-62.0,238.0,,Fixation
138,1266952,ID011,426389,1080,1920,3,10,,,-56.0,238.0,,Fixation
139,1275285,ID011,426389,1080,1920,3,10,,,-49.0,236.0,,Fixation
140,1283618,ID011,426389,1080,1920,3,10,,,-49.0,233.0,,Fixation
141,1291951,ID011,426389,1080,1920,3,10,,,-42.0,242.0,,Fixation
142,1300285,ID011,426389,1080,1920,3,10,,,-43.0,234.0,,Fixation
143,1308618,ID011,426389,1080,1920,3,10,,,-43.0,233.0,,Fixation
144,1316952,ID011,426389,1080,1920,3,10,,,-43.0,231.0,,Fixation
145,1325285,ID011,426389,1080,1920,3,10,,,-42.0,230.0,,Fixation
146,1333618,ID011,426389,1080,1920,3,10,,,-37.0,239.0,,Fixation
147,1341951,ID011,426389,1080,1920,3,10,,,-41.0,235.0,,Fixation
148,1350285,ID011,426389,1080,1920,3,10,,,-42.0,237.0,,Fixation
149,1358617,ID011,426389,1080,1920,3,10,,,-38.0,240.0,,Fixation
150,1366951,ID011,426389,1080,1920,3,10,,,-36.0,241.0,,Fixation
151,1375285,ID011,426389,1080,1920,3,10,,,-42.0,237.0,,Fixation
152,1383618,ID011,426389,1080,1920,3,10,,,-34.0,239.0,,Fixation
153,1391950,ID011,426389,1080,1920,3,10,,,-35.0,239.0,,Fixation
154,1400284,ID011,426389,1080,1920,3,10,,,-35.0,240.0,,Fixation
155,1408617,ID011,426389,1080,1920,3,10,,,-31.0,238.0,,Fixation
156,1416950,ID011,426389,1080,1920,3,10,,,-35.0,241.0,,Fixation
157,1425285,ID011,426389,1080,1920,3,10,,,-36.0,240.0,,Fixation
158,1433618,ID011,426389,1080,1920,3,10,,,-34.0,244.0,,Fixation
159,1441952,ID011,426389,1080,1920,3,10,,,-31.0,244.0,,Fixation
160,1450285,ID011,426389,1080,1920,3,10,,,-35.0,245.0,,Fixation
161,1458618,ID011,426389,1080,1920,3,10,,,-17.0,253.0,,Saccade
162,1466953,ID011,426389,1080,1920,3,10,,,26.0,259.0,,Saccade
163,1475286,ID011,426389,1080,1920,3,10,,,54.0,269.0,,Saccade
164,1483619,ID011,426389,1080,1920,3,10,,,65.0,270.0,,Fixation
165,1491953,ID011,426389,1080,1920,3,10,,,65.0,272.0,,Fixation
166,1500286,ID011,426389,1080,1920,3,10,,,66.0,274.0,,Fixation
167,1508619,ID011,426389,1080,1920,3,10,,,61.0,274.0,,Fixation
168,1516954,ID011,426389,1080,1920,3,10,,,59.0,275.0,,Fixation
169,1525287,ID011,426389,1080,1920,3,10,,,58.0,272.0,,Fixation
170,1533620,ID011,426389,1080,1920,3,10,,,57.0,273.0,,Fixation
171,1541954,ID011,426389,1080,1920,3,10,,,58.0,276.0,,Fixation
172,1550287,ID011,426389,1080,1920,3,10,,,59.0,271.0,,Fixation
173,1558621,ID011,426389,1080,1920,3,10,,,56.0,273.0,,Fixation
174,1566955,ID011,426389,1080,1920,3,10,,,57.0,271.0,,Fixation
175,1575288,ID011,426389,1080,1920,3,10,,,57.0,272.0,,Fixation
176,1583621,ID011,426389,1080,1920,3,10,,,57.0,272.0,,Fixation
177,1591955,ID011,426389,1080,1920,3,10,,,58.0,272.0,,Fixation
178,1600288,ID011,426389,1080,1920,3,10,,,57.0,273.0,,Fixation
179,1608622,ID011,426389,1080,1920,3,10,,,56.0,268.0,,Fixation
180,1616955,ID011,426389,1080,1920,3,10,,,56.0,267.0,,Fixation
181,1625289,ID011,426389,1080,1920,3,10,,,58.0,267.0,,Fixation
182,1633622,ID011,426389,1080,1920,3,10,,,57.0,269.0,,Fixation
183,1641955,ID011,426389,1080,1920,3,10,,,62.0,271.0,,Fixation
184,1650290,ID011,426389,1080,1920,3,10,,,56.0,270.0,,Fixation
185,1658623,ID011,426389,1080,1920,3,10,,,56.0,270.0,,Fixation
186,1666956,ID011,426389,1080,1920,3,10,,,58.0,271.0,,Fixation
187,1675290,ID011,426389,1080,1920,3,10,,,57.0,271.0,,Fixation
188,1683623,ID011,426389,1080,1920,3,10,,,55.0,268.0,,Fixation
189,1691956,ID011,426389,1080,1920,3,10,,,56.0,269.0,,Fixation
190,1700291,ID011,426389,1080,1920,3,10,,,57.0,270.0,,Fixation
191,1708624,ID011,426389,1080,1920,3,10,,,57.0,276.0,,Fixation
192,1716958,ID011,426389,1080,1920,3,10,,,57.0,274.0,,Fixation
193,1725291,ID011,426389,1080,1920,3,10,,,57.0,273.0,,Fixation
194,1733624,ID011,426389,1080,1920,3,10,,,57.0,273.0,,Fixation
195,1741958,ID011,426389,1080,1920,3,10,,,58.0,272.0,,Fixation
196,1750292,ID011,426389,1080,1920,3,10,,,57.0,271.0,,Fixation
197,1758625,ID011,426389,1080,1920,3,10,,,59.0,275.0,,Fixation
198,1766959,ID011,426389,1080,1920,3,10,,,45.0,276.0,,Saccade
199,1775292,ID011,426389,1080,1920,3,10,,,29.0,274.0,,Saccade
200,1783625,ID011,426389,1080,1920,3,10,,,21.0,276.0,,Fixation
201,1791960,ID011,426389,1080,1920,3,10,,,21.0,277.0,,Fixation
202,1800293,ID011,426389,1080,1920,3,10,,,25.0,278.0,,Fixation
203,1808626,ID011,426389,1080,1920,3,10,,,23.0,275.0,,Fixation
204,1816960,ID011,426389,1080,1920,3,10,,,28.0,277.0,,Fixation
205,1825293,ID011,426389,1080,1920,3,10,,,30.0,278.0,,Fixation
206,1833627,ID011,426389,1080,1920,3,10,,,28.0,277.0,,Fixation
207,1841961,ID011,426389,1080,1920,3,10,,,26.0,278.0,,Fixation
208,1850294,ID011,426389,1080,1920,3,10,,,26.0,277.0,,Fixation
209,1858627,ID011,426389,1080,1920,3,10,,,28.0,278.0,,Fixation
210,1866961,ID011,426389,1080,1920,3,10,,,29.0,279.0,,Fixation
211,1875294,ID011,426389,1080,1920,3,10,,,29.0,281.0,,Fixation
212,1883628,ID011,426389,1080,1920,3,10,,,27.0,279.0,,Fixation
213,1891961,ID011,426389,1080,1920,3,10,,,27.0,278.0,,Fixation
214,1900295,ID011,426389,1080,1920,3,10,,,28.0,282.0,,Fixation
215,1908628,ID011,426389,1080,1920,3,10,,,29.0,279.0,,Fixation
216,1916961,ID011,426389,1080,1920,3,10,,,29.0,283.0,,Fixation
217,1925296,ID011,426389,1080,1920,3,10,,,27.0,279.0,,Fixation
218,1933630,ID011,426389,1080,1920,3,10,,,30.0,279.0,,Fixation
219,1941964,ID011,426389,1080,1920,3,10,,,29.0,283.0,,Fixation
220,1950297,ID011,426389,1080,1920,3,10,,,28.0,283.0,,Fixation
221,1958630,ID011,426389,1080,1920,3,10,,,27.0,283.0,,Fixation
222,1966964,ID011,426389,1080,1920,3,10,,,26.0,277.0,,Fixation
223,1975298,ID011,426389,1080,1920,3,10,,,30.0,280.0,,Fixation
224,1983631,ID011,426389,1080,1920,3,10,,,29.0,283.0,,Fixation
225,1991965,ID011,426389,1080,1920,3,10,,,27.0,280.0,,Fixation
226,2000298,ID011,426389,1080,1920,3,10,,,29.0,283.0,,Fixation
227,2008632,ID011,426389,1080,1920,3,10,,,29.0,281.0,,Fixation
228,2016966,ID011,426389,1080,1920,3,10,,,31.0,282.0,,Fixation
229,2025299,ID011,426389,1080,1920,3,10,,,29.0,283.0,,Fixation
230,2033633,ID011,426389,1080,1920,3,10,,,29.0,287.0,,Fixation
231,2041967,ID011,426389,1080,1920,3,10,,,29.0,283.0,,Fixation
232,2050300,ID011,426389,1080,1920,3,10,,,25.0,282.0,,Fixation
233,2058633,ID011,426389,1080,1920,3,10,,,25.0,279.0,,Fixation
234,2066968,ID011,426389,1080,1920,3,10,,,27.0,282.0,,Fixation
235,2075301,ID011,426389,1080,1920,3,10,,,24.0,282.0,,Saccade
236,2083634,ID011,426389,1080,1920,3,10,,,63.0,302.0,,Saccade
237,2091968,ID011,426389,1080,1920,3,10,,,185.0,323.0,,Saccade
238,2100302,ID011,426389,1080,1920,3,10,,,348.0,358.0,,Saccade
239,2108635,ID011,426389,1080,1920,3,10,,,508.0,394.0,,Saccade
240,2116970,ID011,426389,1080,1920,3,10,,,656.0,461.0,,Saccade
241,2125303,ID011,426389,1080,1920,3,10,,,817.0,579.0,,Saccade
242,2133636,ID011,426389,1080,1920,3,10,,,908.0,700.0,,Saccade
243,2141969,ID011,426389,1080,1920,3,10,,,,,,EyesNotFound
244,2150303,ID011,426389,1080,1920,3,10,,,,,,EyesNotFound
245,2158637,ID011,426389,1080,1920,3,10,,,,,,EyesNotFound
246,2166970,ID011,426389,1080,1920,3,10,,,820.0,1234.0,,Unclassified
247,2175304,ID011,426389,1080,1920,3,10,,,,,,EyesNotFound
248,2183638,ID011,426389,1080,1920,3,10,,,1334.0,1073.0,,Saccade
249,2191972,ID011,426389,1080,1920,3,10,,,1364.0,1080.0,,Saccade
250,2200306,ID011,426389,1080,1920,3,10,,,1387.0,1081.0,,Saccade
251,2208639,ID011,426389,1080,1920,3,10,,,1403.0,1056.0,,Saccade
252,2216973,ID011,426389,1080,1920,3,10,,,1415.0,1045.0,,Fixation
253,2225306,ID011,426389,1080,1920,3,10,,,1415.0,1040.0,,Fixation
254,2233640,ID011,426389,1080,1920,3,10,,,1413.0,1034.0,,Fixation
255,2241974,ID011,426389,1080,1920,3,10,,,1407.0,1037.0,,Fixation
256,2250307,ID011,426389,1080,1920,3,10,,,1406.0,1031.0,,Fixation
257,2258640,ID011,426389,1080,1920,3,10,,,1406.0,1033.0,,Fixation
258,2266975,ID011,426389,1080,1920,3,10,,,1404.0,1036.0,,Fixation
259,2275308,ID011,426389,1080,1920,3,10,,,1406.0,1037.0,,Fixation
260,2283641,ID011,426389,1080,1920,3,10,,,1406.0,1038.0,,Fixation
261,2291976,ID011,426389,1080,1920,3,10,,,1406.0,1037.0,,Fixation
262,2300309,ID011,426389,1080,1920,3,10,,,1411.0,1035.0,,Fixation
263,2308643,ID011,426389,1080,1920,3,10,,,1411.0,1034.0,,Fixation
264,2316976,ID011,426389,1080,1920,3,10,,,1412.0,1032.0,,Saccade
265,2325310,ID011,426389,1080,1920,3,10,,,1404.0,1052.0,,Saccade
266,2333643,ID011,426389,1080,1920,3,10,,,1407.0,1049.0,,Unclassified
267,2341977,ID011,426389,1080,1920,3,10,,,1409.0,1049.0,,Unclassified
268,2350311,ID011,426389,1080,1920,3,10,,,1403.0,1047.0,,Unclassified
269,2358644,ID011,426389,1080,1920,3,10,,,1403.0,1046.0,,Unclassified
270,2366977,ID011,426389,1080,1920,3,10,,,1404.0,1047.0,,Saccade
271,2375311,ID011,426389,1080,1920,3,10,,,1362.0,1020.0,,Saccade
272,2383645,ID011,426389,1080,1920,3,10,,,1261.0,949.0,,Saccade
273,2391980,ID011,426389,1080,1920,3,10,,,1142.0,873.0,,Saccade
274,2400313,ID011,426389,1080,1920,3,10,,,1045.0,802.0,,Saccade
275,2408646,ID011,426389,1080,1920,3,10,,,982.0,760.0,,Saccade
276,2416980,ID011,426389,1080,1920,3,10,,,971.0,737.0,,Saccade
277,2425314,ID011,426389,1080,1920,3,10,,,983.0,739.0,,Unclassified
278,2433647,ID011,426389,1080,1920,3,10,,,999.0,744.0,,Saccade
279,2441981,ID011,426389,1080,1920,3,10,,,1008.0,748.0,,Fixation
280,2450314,ID011,426389,1080,1920,3,10,,,1011.0,750.0,,Fixation
281,2458648,ID011,426389,1080,1920,3,10,,,1012.0,754.0,,Fixation
282,2466982,ID011,426389,1080,1920,3,10,,,1014.0,758.0,,Fixation
283,2475316,ID011,426389,1080,1920,3,10,,,1009.0,756.0,,Fixation
284,2483649,ID011,426389,1080,1920,3,10,,,1010.0,755.0,,Fixation
285,2491983,ID011,426389,1080,1920,3,10,,,1011.0,758.0,,Fixation
286,2500317,ID011,426389,1080,1920,3,10,,,1013.0,757.0,,Fixation
287,2508650,ID011,426389,1080,1920,3,10,,,1014.0,758.0,,Fixation
288,2516983,ID011,426389,1080,1920,3,10,,,1014.0,756.0,,Fixation
289,2525317,ID011,426389,1080,1920,3,10,,,1014.0,758.0,,Fixation
290,2533651,ID011,426389,1080,1920,3,10,,,1011.0,759.0,,Fixation
291,2541985,ID011,426389,1080,1920,3,10,,,1012.0,758.0,,Fixation
292,2550318,ID011,426389,1080,1920,3,10,,,1011.0,759.0,,Fixation
293,2558652,ID011,426389,1080,1920,3,10,,,1008.0,759.0,,Fixation
294,2566985,ID011,426389,1080,1920,3,10,,,1010.0,756.0,,Fixation
295,2575320,ID011,426389,1080,1920,3,10,,,1011.0,759.0,,Fixation
296,2583653,ID011,426389,1080,1920,3,10,,,1013.0,759.0,,Fixation
297,2591986,ID011,426389,1080,1920,3,10,,,1012.0,759.0,,Fixation
298,2600320,ID011,426389,1080,1920,3,10,,,1013.0,756.0,,Fixation
299,2608654,ID011,426389,1080,1920,3,10,,,1012.0,756.0,,Fixation
300,2616987,ID011,426389,1080,1920,3,10,,,1011.0,758.0,,Fixation
301,2625321,ID011,426389,1080,1920,3,10,,,1009.0,756.0,,Fixation
302,2633655,ID011,426389,1080,1920,3,10,,,1012.0,757.0,,Fixation
303,2641989,ID011,426389,1080,1920,3,10,,,1010.0,758.0,,Fixation
304,2650323,ID011,426389,1080,1920,3,10,,,1010.0,758.0,,Fixation
305,2658656,ID011,426389,1080,1920,3,10,,,1010.0,757.0,,Fixation
306,2666990,ID011,426389,1080,1920,3,10,,,1009.0,756.0,,Fixation
307,2675323,ID011,426389,1080,1920,3,10,,,1010.0,757.0,,Fixation
308,2683656,ID011,426389,1080,1920,3,10,,,1013.0,759.0,,Fixation
309,2691991,ID011,426389,1080,1920,3,10,,,1010.0,757.0,,Fixation
310,2700324,ID011,426389,1080,1920,3,10,,,1010.0,756.0,,Fixation
311,2708657,ID011,426389,1080,1920,3,10,,,1017.0,758.0,,Saccade
312,2716991,ID011,426389,1080,1920,3,10,,,1063.0,775.0,,Saccade
313,2725325,ID011,426389,1080,1920,3,10,,,1115.0,802.0,,Saccade
314,2733658,ID011,426389,1080,1920,3,10,,,1146.0,819.0,,Saccade
315,2741991,ID011,426389,1080,1920,3,10,,,1149.0,827.0,,Fixation
316,2750325,ID011,426389,1080,1920,3,10,,,1146.0,821.0,,Fixation
317,2758658,ID011,426389,1080,1920,3,10,,,1142.0,818.0,,Fixation
318,2766992,ID011,426389,1080,1920,3,10,,,1137.0,816.0,,Fixation
319,2775326,ID011,426389,1080,1920,3,10,,,1134.0,814.0,,Fixation
320,2783659,ID011,426389,1080,1920,3,10,,,1134.0,815.0,,Fixation
321,2791992,ID011,426389,1080,1920,3,10,,,1133.0,812.0,,Fixation
322,2800327,ID011,426389,1080,1920,3,10,,,1132.0,811.0,,Fixation
323,2808660,ID011,426389,1080,1920,3,10,,,1132.0,810.0,,Fixation
324,2816993,ID011,426389,1080,1920,3,10,,,1134.0,811.0,,Fixation
325,2825327,ID011,426389,1080,1920,3,10,,,1134.0,813.0,,Fixation
326,2833660,ID011,426389,1080,1920,3,10,,,1132.0,812.0,,Fixation
327,2841995,ID011,426389,1080,1920,3,10,,,1130.0,811.0,,Fixation
328,2850328,ID011,426389,1080,1920,3,10,,,1132.0,810.0,,Fixation
329,2858661,ID011,426389,1080,1920,3,10,,,1134.0,811.0,,Fixation
330,2866995,ID011,426389,1080,1920,3,10,,,1134.0,811.0,,Fixation
331,2875329,ID011,426389,1080,1920,3,10,,,1131.0,810.0,,Fixation
332,2883662,ID011,426389,1080,1920,3,10,,,1131.0,810.0,,Fixation
333,2891996,ID011,426389,1080,1920,3,10,,,1130.0,809.0,,Fixation
334,2900329,ID011,426389,1080,1920,3,10,,,1132.0,810.0,,Fixation
335,2908662,ID011,426389,1080,1920,3,10,,,1129.0,811.0,,Fixation
336,2916997,ID011,426389,1080,1920,3,10,,,1129.0,812.0,,Fixation
337,2925330,ID011,426389,1080,1920,3,10,,,1129.0,811.0,,Fixation
338,2933663,ID011,426389,1080,1920,3,10,,,1129.0,812.0,,Fixation
339,2941997,ID011,426389,1080,1920,3,10,,,1132.0,813.0,,Fixation
340,2950331,ID011,426389,1080,1920,3,10,,,1129.0,809.0,,Fixation
341,2958664,ID011,426389,1080,1920,3,10,,,1128.0,811.0,,Fixation
342,2966998,ID011,426389,1080,1920,3,10,,,1127.0,811.0,,Fixation
343,2975331,ID011,426389,1080,1920,3,10,,,1129.0,809.0,,Fixation
344,2983664,ID011,426389,1080,1920,3,10,,,1133.0,805.0,,Fixation
345,2991998,ID011,426389,1080,1920,3,10,,,1133.0,793.0,,Saccade
346,3000332,ID011,426389,1080,1920,3,10,,,1111.0,769.0,,Saccade
347,3008665,ID011,426389,1080,1920,3,10,,,1069.0,722.0,,Saccade
348,3016998,ID011,426389,1080,1920,3,10,,,1018.0,657.0,,Saccade
349,3025332,ID011,426389,1080,1920,3,10,,,979.0,596.0,,Saccade
350,3033666,ID011,426389,1080,1920,3,10,,,946.0,536.0,,Saccade
351,3041999,ID011,426389,1080,1920,3,10,,,932.0,498.0,,Saccade
352,3050333,ID011,426389,1080,1920,3,10,,,931.0,496.0,,Fixation
353,3058666,ID011,426389,1080,1920,3,10,,,934.0,498.0,,Fixation
