,Recording timestamp,Participant name,Recording duration,Recording resolution height,Recording resolution width,Average calibration accuracy (pixels),Average calibration precision SD (pixels),Event,Event value,Gaze point X,Gaze point Y,Presented Media name,Eye movement type
133,1206313,ID001,266802,1080,1920,8,7,,,851.0,449.0,,Fixation
134,1214646,ID001,266802,1080,1920,8,7,,,854.0,455.0,,Fixation
135,1222979,ID001,266802,1080,1920,8,7,,,857.0,454.0,,Fixation
136,1231313,ID001,266802,1080,1920,8,7,,,848.0,459.0,,Fixation
137,1239646,ID001,266802,1080,1920,8,7,,,858.0,448.0,,Fixation
138,1247979,ID001,266802,1080,1920,8,7,,,847.0,457.0,,Fixation
139,1256313,ID001,266802,1080,1920,8,7,,,860.0,455.0,,Fixation
140,1264646,ID001,266802,1080,1920,8,7,,,861.0,455.0,,Fixation
141,1272979,ID001,266802,1080,1920,8,7,,,852.0,460.0,,Fixation
142,1281313,ID001,266802,1080,1920,8,7,,,861.0,454.0,,Fixation
143,1289646,ID001,266802,1080,1920,8,7,,,858.0,456.0,,Fixation
144,1297979,ID001,266802,1080,1920,8,7,,,849.0,466.0,,Fixation
145,1306312,ID001,266802,1080,1920,8,7,,,850.0,470.0,,Fixation
146,1314645,ID001,266802,1080,1920,8,7,,,857.0,467.0,,Fixation
147,1322978,ID001,266802,1080,1920,8,7,,,851.0,470.0,,Fixation
148,1331312,ID001,266802,1080,1920,8,7,,,856.0,464.0,,Fixation
149,1339645,ID001,266802,1080,1920,8,7,,,853.0,462.0,,Fixation
150,1347978,ID001,266802,1080,1920,8,7,,,859.0,469.0,,Fixation
151,1356312,ID001,266802,1080,1920,8,7,,,862.0,472.0,,Fixation
152,1364645,ID001,266802,1080,1920,8,7,,,857.0,476.0,,Fixation
153,1372978,ID001,266802,1080,1920,8,7,,,857.0,475.0,,Fixation
154,1381312,ID001,266802,1080,1920,8,7,,,866.0,471.0,,Fixation
155,1389645,ID001,266802,1080,1920,8,7,,,863.0,476.0,,Fixation
156,1397978,ID001,266802,1080,1920,8,7,,,868.0,471.0,,Fixation
157,1406311,ID001,266802,1080,1920,8,7,,,863.0,479.0,,Fixation
158,1414644,ID001,266802,1080,1920,8,7,,,874.0,472.0,,Fixation
159,1422977,ID001,266802,1080,1920,8,7,,,857.0,484.0,,Fixation
160,1431311,ID001,266802,1080,1920,8,7,,,867.0,477.0,,Fixation
161,1439644,ID001,266802,1080,1920,8,7,,,871.0,477.0,,Fixation
162,1447977,ID001,266802,1080,1920,8,7,,,866.0,480.0,,Fixation
163,1456311,ID001,266802,1080,1920,8,7,,,868.0,488.0,,Fixation
164,1464644,ID001,266802,1080,1920,8,7,,,864.0,491.0,,Fixation
165,1472977,ID001,266802,1080,1920,8,7,,,870.0,482.0,,Fixation
166,1481311,ID001,266802,1080,1920,8,7,,,869.0,488.0,,Fixation
167,1489644,ID001,266802,1080,1920,8,7,,,869.0,479.0,,Fixation
168,1497977,ID001,266802,1080,1920,8,7,,,878.0,476.0,,Fixation
169,1506310,ID001,266802,1080,1920,8,7,,,863.0,488.0,,Fixation
170,1514643,ID001,266802,1080,1920,8,7,,,872.0,484.0,,Fixation
171,1522976,ID001,266802,1080,1920,8,7,,,874.0,489.0,,Fixation
172,1531310,ID001,266802,1080,1920,8,7,,,867.0,493.0,,Fixation
173,1539643,ID001,266802,1080,1920,8,7,,,876.0,478.0,,Fixation
174,1547976,ID001,266802,1080,1920,8,7,,,871.0,496.0,,Fixation
175,1556310,ID001,266802,1080,1920,8,7,,,875.0,491.0,,Fixation
176,1564643,ID001,266802,1080,1920,8,7,,,881.0,484.0,,Fixation
177,1572976,ID001,266802,1080,1920,8,7,,,877.0,487.0,,Saccade
178,1581310,ID001,266802,1080,1920,8,7,,,914.0,502.0,,Saccade
179,1589643,ID001,266802,1080,1920,8,7,,,927.0,519.0,,Saccade
180,1597976,ID001,266802,1080,1920,8,7,,,923.0,519.0,,Fixation
181,1606309,ID001,266802,1080,1920,8,7,,,924.0,518.0,,Fixation
182,1614642,ID001,266802,1080,1920,8,7,,,926.0,516.0,,Fixation
183,1622975,ID001,266802,1080,1920,8,7,,,921.0,528.0,,Fixation
184,1631309,ID001,266802,1080,1920,8,7,,,924.0,520.0,,Fixation
185,1639642,ID001,266802,1080,1920,8,7,,,930.0,517.0,,Fixation
186,1647975,ID001,266802,1080,1920,8,7,,,924.0,522.0,,Fixation
187,1656309,ID001,266802,1080,1920,8,7,,,924.0,524.0,,Fixation
188,1664642,ID001,266802,1080,1920,8,7,,,924.0,524.0,,Fixation
189,1672975,ID001,266802,1080,1920,8,7,,,924.0,525.0,,Fixation
190,1681309,ID001,266802,1080,1920,8,7,,,925.0,523.0,,Fixation
191,1689642,ID001,266802,1080,1920,8,7,,,922.0,522.0,,Fixation
192,1697975,ID001,266802,1080,1920,8,7,,,918.0,530.0,,Fixation
193,1706308,ID001,266802,1080,1920,8,7,,,921.0,521.0,,Fixation
194,1714641,ID001,266802,1080,1920,8,7,,,923.0,523.0,,Fixation
195,1722974,ID001,266802,1080,1920,8,7,,,922.0,522.0,,Fixation
196,1731308,ID001,266802,1080,1920,8,7,,,923.0,526.0,,Fixation
197,1739641,ID001,266802,1080,1920,8,7,,,925.0,520.0,,Fixation
198,1747974,ID001,266802,1080,1920,8,7,,,922.0,521.0,,Fixation
199,1756308,ID001,266802,1080,1920,8,7,,,926.0,521.0,,Fixation
200,1764641,ID001,266802,1080,1920,8,7,,,928.0,518.0,,Fixation
201,1772974,ID001,266802,1080,1920,8,7,,,926.0,520.0,,Fixation
202,1781308,ID001,266802,1080,1920,8,7,,,923.0,521.0,,Fixation
203,1789641,ID001,266802,1080,1920,8,7,,,923.0,517.0,,Fixation
204,1797974,ID001,266802,1080,1920,8,7,,,928.0,516.0,,Fixation
205,1806307,ID001,266802,1080,1920,8,7,,,926.0,526.0,,Fixation
206,1814640,ID001,266802,1080,1920,8,7,,,923.0,518.0,,Fixation
207,1822973,ID001,266802,1080,1920,8,7,,,921.0,528.0,,Fixation
208,1831307,ID001,266802,1080,1920,8,7,,,925.0,518.0,,Fixation
209,1839640,ID001,266802,1080,1920,8,7,,,926.0,516.0,,Fixation
210,1847973,ID001,266802,1080,1920,8,7,,,925.0,520.0,,Fixation
211,1856307,ID001,266802,1080,1920,8,7,,,926.0,519.0,,Fixation
212,1864640,ID001,266802,1080,1920,8,7,,,916.0,532.0,,Fixation
213,1872973,ID001,266802,1080,1920,8,7,,,925.0,521.0,,Fixation
214,1881307,ID001,266802,1080,1920,8,7,,,918.0,527.0,,Fixation
215,1889640,ID001,266802,1080,1920,8,7,,,918.0,519.0,,Fixation
216,1897973,ID001,266802,1080,1920,8,7,,,916.0,529.0,,Fixation
217,1906306,ID001,266802,1080,1920,8,7,,,923.0,517.0,,Fixation
218,1914639,ID001,266802,1080,1920,8,7,,,930.0,524.0,,Saccade
219,1922972,ID001,266802,1080,1920,8,7,,,986.0,579.0,,Saccade
220,1931306,ID001,266802,1080,1920,8,7,,,1054.0,675.0,,Saccade
221,1939639,ID001,266802,1080,1920,8,7,,,1088.0,751.0,,Saccade
222,1947972,ID001,266802,1080,1920,8,7,,,1132.0,769.0,,Saccade
223,1956306,ID001,266802,1080,1920,8,7,,,1133.0,775.0,,Unclassified
224,1964639,ID001,266802,1080,1920,8,7,,,1128.0,775.0,,Unclassified
225,1972972,ID001,266802,1080,1920,8,7,,,1131.0,775.0,,Unclassified
226,1981306,ID001,266802,1080,1920,8,7,,,1135.0,774.0,,Unclassified
227,1989639,ID001,266802,1080,1920,8,7,,,1133.0,775.0,,Unclassified
228,1997972,ID001,266802,1080,1920,8,7,,,1130.0,777.0,,Unclassified
229,2006305,ID001,266802,1080,1920,8,7,,,1128.0,781.0,,Saccade
230,2014638,ID001,266802,1080,1920,8,7,,,1133.0,745.0,,Saccade
231,2022971,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
232,2031305,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
233,2039638,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
234,2047971,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
235,2056305,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
236,2064638,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
237,2072971,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
238,2081305,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
239,2089638,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
240,2097971,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
241,2106304,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
242,2114637,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
243,2122970,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
244,2131304,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
245,2139637,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
246,2147970,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
247,2156304,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
248,2164637,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
249,2172970,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
250,2181304,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
251,2189637,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
252,2197970,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
253,2206303,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
254,2214638,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
255,2222973,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
256,2231308,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
257,2239643,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
258,2247978,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
259,2256313,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
260,2264648,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
261,2272983,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
262,2281318,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
263,2289653,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
264,2297988,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
265,2306322,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
266,2314657,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
267,2322992,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
268,2331327,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
269,2339662,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
270,2347997,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
271,2356333,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
272,2364666,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
273,2372999,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
274,2381332,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
275,2389665,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
276,2397998,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
277,2406330,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
278,2414663,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
279,2422996,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
280,2431329,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
281,2439662,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
282,2447995,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
283,2456328,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
284,2464661,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
285,2472994,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
286,2481327,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
287,2489660,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
288,2497993,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
289,2506325,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
290,2514658,ID001,266802,1080,1920,8,7,,,,,,EyesNotFound
291,2523000,ID001,266802,1080,1920,8,7,,,948.0,502.0,,Fixation
292,2531333,ID001,266802,1080,1920,8,7,,,946.0,506.0,,Fixation
293,2539666,ID001,266802,1080,1920,8,7,,,939.0,501.0,,Fixation
294,2547999,ID001,266802,1080,1920,8,7,,,944.0,500.0,,Fixation
295,2556333,ID001,266802,1080,1920,8,7,,,952.0,497.0,,Fixation
296,2564666,ID001,266802,1080,1920,8,7,,,944.0,505.0,,Fixation
297,2572999,ID001,266802,1080,1920,8,7,,,941.0,501.0,,Fixation
298,2581333,ID001,266802,1080,1920,8,7,,,939.0,507.0,,Fixation
299,2589666,ID001,266802,1080,1920,8,7,,,944.0,501.0,,Fixation
300,2597999,ID001,266802,1080,1920,8,7,,,940.0,508.0,,Fixation
301,2606332,ID001,266802,1080,1920,8,7,,,947.0,503.0,,Fixation
302,2614665,ID001,266802,1080,1920,8,7,,,949.0,497.0,,Fixation
303,2622998,ID001,266802,1080,1920,8,7,,,947.0,498.0,,Fixation
304,2631332,ID001,266802,1080,1920,8,7,,,951.0,494.0,,Fixation
305,2639665,ID001,266802,1080,1920,8,7,,,945.0,501.0,,Fixation
306,2647998,ID001,266802,1080,1920,8,7,,,943.0,499.0,,Fixation
307,2656332,ID001,266802,1080,1920,8,7,,,946.0,497.0,,Fixation
308,2664665,ID001,266802,1080,1920,8,7,,,943.0,503.0,,Fixation
309,2672998,ID001,266802,1080,1920,8,7,,,951.0,495.0,,Fixation
310,2681332,ID001,266802,1080,1920,8,7,,,942.0,502.0,,Fixation
311,2689665,ID001,266802,1080,1920,8,7,,,946.0,500.0,,Fixation
312,2697998,ID001,266802,1080,1920,8,7,,,949.0,497.0,,Fixation
313,2706331,ID001,266802,1080,1920,8,7,,,946.0,499.0,,Fixation
314,2714664,ID001,266802,1080,1920,8,7,,,951.0,494.0,,Fixation
315,2722997,ID001,266802,1080,1920,8,7,,,940.0,505.0,,Fixation
316,2731331,ID001,266802,1080,1920,8,7,,,942.0,498.0,,Fixation
317,2739664,ID001,266802,1080,1920,8,7,,,939.0,503.0,,Fixation
318,2747997,ID001,266802,1080,1920,8,7,,,941.0,499.0,,Fixation
319,2756331,ID001,266802,1080,1920,8,7,,,937.0,502.0,,Fixation
320,2764664,ID001,266802,1080,1920,8,7,,,947.0,497.0,,Fixation
321,2772997,ID001,266802,1080,1920,8,7,,,941.0,504.0,,Fixation
322,2781331,ID001,266802,1080,1920,8,7,,,936.0,504.0,,Fixation
323,2789664,ID001,266802,1080,1920,8,7,,,930.0,511.0,,Saccade
324,2797997,ID001,266802,1080,1920,8,7,,,967.0,515.0,,Saccade
325,2806330,ID001,266802,1080,1920,8,7,,,976.0,510.0,,Fixation
326,2814663,ID001,266802,1080,1920,8,7,,,978.0,502.0,,Fixation
327,2822996,ID001,266802,1080,1920,8,7,,,979.0,501.0,,Fixation
328,2831330,ID001,266802,1080,1920,8,7,,,975.0,508.0,,Fixation
329,2839663,ID001,266802,1080,1920,8,7,,,981.0,505.0,,Fixation
330,2847996,ID001,266802,1080,1920,8,7,,,972.0,512.0,,Fixation
331,2856330,ID001,266802,1080,1920,8,7,,,977.0,509.0,,Fixation
332,2864663,ID001,266802,1080,1920,8,7,,,981.0,502.0,,Fixation
333,2872996,ID001,266802,1080,1920,8,7,,,970.0,510.0,,Fixation
334,2881330,ID001,266802,1080,1920,8,7,,,968.0,517.0,,Fixation
335,2889663,ID001,266802,1080,1920,8,7,,,978.0,508.0,,Fixation
336,2897996,ID001,266802,1080,1920,8,7,,,962.0,521.0,,Fixation
337,2906329,ID001,266802,1080,1920,8,7,,,981.0,509.0,,Fixation
338,2914662,ID001,266802,1080,1920,8,7,,,972.0,513.0,,Fixation
339,2922995,ID001,266802,1080,1920,8,7,,,965.0,517.0,,Fixation
340,2931329,ID001,266802,1080,1920,8,7,,,976.0,509.0,,Fixation
341,2939662,ID001,266802,1080,1920,8,7,,,969.0,513.0,,Fixation
342,2947995,ID001,266802,1080,1920,8,7,,,971.0,514.0,,Fixation
343,2956329,ID001,266802,1080,1920,8,7,,,976.0,509.0,,Fixation
344,2964662,ID001,266802,1080,1920,8,7,,,977.0,512.0,,Fixation
345,2972995,ID001,266802,1080,1920,8,7,,,978.0,509.0,,Fixation
346,2981329,ID001,266802,1080,1920,8,7,,,980.0,509.0,,Fixation
347,2989662,ID001,266802,1080,1920,8,7,,,973.0,513.0,,Fixation
348,2997995,ID001,266802,1080,1920,8,7,,,975.0,512.0,,Fixation
349,3006328,ID001,266802,1080,1920,8,7,,,982.0,509.0,,Fixation
350,3014661,ID001,266802,1080,1920,8,7,,,969.0,516.0,,Fixation
351,3022994,ID001,266802,1080,1920,8,7,,,980.0,512.0,,Fixation
352,3031328,ID001,266802,1080,1920,8,7,,,977.0,520.0,,Fixation
353,3039661,ID001,266802,1080,1920,8,7,,,976.0,517.0,,Fixation
354,3047994,ID001,266802,1080,1920,8,7,,,974.0,520.0,,Fixation
355,3056328,ID001,266802,1080,1920,8,7,,,982.0,510.0,,Fixation
356,3064661,ID001,266802,1080,1920,8,7,,,983.0,508.0,,Fixation
357,3072994,ID001,266802,1080,1920,8,7,,,979.0,512.0,,Fixation
358,3081328,ID001,266802,1080,1920,8,7,,,980.0,508.0,,Fixation
359,3089661,ID001,266802,1080,1920,8,7,,,978.0,514.0,,Fixation
360,3097994,ID001,266802,1080,1920,8,7,,,982.0,513.0,,Fixation
361,3106327,ID001,266802,1080,1920,8,7,,,971.0,518.0,,Fixation
