,Recording timestamp,Participant name,Recording duration,Recording resolution height,Recording resolution width,Average calibration accuracy (pixels),Average calibration precision SD (pixels),Event,Event value,Gaze point X,Gaze point Y,Presented Media name,Eye movement type
0,0,ID005,384560,1080,1920,6,5,RecordingStart,,,,,
1,78460,ID005,384560,1080,1920,6,5,Eye tracker TTL in,255,,,,Saccade
2,78460,ID005,384560,1080,1920,6,5,,,899.0,402.0,,Saccade
3,86793,ID005,384560,1080,1920,6,5,,,912.0,395.0,,Saccade
4,95126,ID005,384560,1080,1920,6,5,,,873.0,476.0,,Saccade
5,103460,ID005,384560,1080,1920,6,5,,,908.0,419.0,,Saccade
6,111793,ID005,384560,1080,1920,6,5,,,910.0,367.0,,Saccade
7,120125,ID005,384560,1080,1920,6,5,,,913.0,334.0,,Saccade
8,128459,ID005,384560,1080,1920,6,5,,,916.0,323.0,,Fixation
9,136792,ID005,384560,1080,1920,6,5,,,913.0,320.0,,Fixation
10,145125,ID005,384560,1080,1920,6,5,,,913.0,320.0,,Fixation
11,153459,ID005,384560,1080,1920,6,5,,,910.0,320.0,,Fixation
12,161792,ID005,384560,1080,1920,6,5,,,911.0,320.0,,Fixation
13,170125,ID005,384560,1080,1920,6,5,,,910.0,319.0,,Fixation
14,178458,ID005,384560,1080,1920,6,5,,,910.0,318.0,,Fixation
15,186789,ID005,384560,1080,1920,6,5,,,908.0,318.0,,Fixation
16,195121,ID005,384560,1080,1920,6,5,,,907.0,318.0,,Fixation
17,203453,ID005,384560,1080,1920,6,5,,,908.0,318.0,,Fixation
18,211785,ID005,384560,1080,1920,6,5,,,911.0,322.0,,Fixation
19,220117,ID005,384560,1080,1920,6,5,,,911.0,320.0,,Fixation
20,228450,ID005,384560,1080,1920,6,5,,,910.0,321.0,,Fixation
21,236782,ID005,384560,1080,1920,6,5,,,911.0,321.0,,Fixation
22,245115,ID005,384560,1080,1920,6,5,,,912.0,322.0,,Fixation
23,253449,ID005,384560,1080,1920,6,5,,,913.0,324.0,,Fixation
24,261782,ID005,384560,1080,1920,6,5,,,908.0,319.0,,Fixation
25,270115,ID005,384560,1080,1920,6,5,,,908.0,319.0,,Fixation
26,278448,ID005,384560,1080,1920,6,5,,,906.0,319.0,,Fixation
27,286781,ID005,384560,1080,1920,6,5,,,906.0,317.0,,Fixation
28,295115,ID005,384560,1080,1920,6,5,,,910.0,321.0,,Fixation
29,303449,ID005,384560,1080,1920,6,5,,,910.0,320.0,,Fixation
