,Recording timestamp,Participant name,Recording duration,Recording resolution height,Recording resolution width,Average calibration accuracy (pixels),Average calibration precision SD (pixels),Event,Event value,Gaze point X,Gaze point Y,Presented Media name,Eye movement type
0,0,ID008,409049,1080,1920,6,7,RecordingStart,,,,,
1,120996,ID008,409049,1080,1920,6,7,Eye tracker TTL in,255,,,,EyesNotFound
2,120996,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
3,129329,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
4,137662,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
5,145995,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
6,154328,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
7,162661,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
8,170994,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
9,179327,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
10,187660,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
11,195993,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
12,204326,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
13,212659,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
14,220992,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
15,229325,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
16,237658,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
17,245991,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
18,254324,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
19,262657,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
20,270990,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
21,279324,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
22,287657,ID008,409049,1080,1920,6,7,,,,,,EyesNotFound
23,295996,ID008,409049,1080,1920,6,7,,,965.0,656.0,,Fixation
24,304329,ID008,409049,1080,1920,6,7,,,970.0,650.0,,Fixation
25,312662,ID008,409049,1080,1920,6,7,,,969.0,643.0,,Fixation
26,320996,ID008,409049,1080,1920,6,7,,,974.0,643.0,,Fixation
27,329329,ID008,409049,1080,1920,6,7,,,964.0,634.0,,Fixation
28,337662,ID008,409049,1080,1920,6,7,,,972.0,640.0,,Fixation
29,345996,ID008,409049,1080,1920,6,7,,,972.0,634.0,,Fixation
30,354329,ID008,409049,1080,1920,6,7,,,973.0,645.0,,Fixation
31,362662,ID008,409049,1080,1920,6,7,,,972.0,642.0,,Fixation
32,370996,ID008,409049,1080,1920,6,7,,,971.0,639.0,,Fixation
33,379329,ID008,409049,1080,1920,6,7,,,976.0,682.0,,Fixation
34,387662,ID008,409049,1080,1920,6,7,,,975.0,635.0,,Fixation
35,395996,ID008,409049,1080,1920,6,7,,,972.0,640.0,,Fixation
36,404329,ID008,409049,1080,1920,6,7,,,971.0,640.0,,Fixation
37,412663,ID008,409049,1080,1920,6,7,,,968.0,639.0,,Fixation
38,420997,ID008,409049,1080,1920,6,7,,,973.0,641.0,,Fixation
39,429330,ID008,409049,1080,1920,6,7,,,975.0,643.0,,Fixation
40,437663,ID008,409049,1080,1920,6,7,,,973.0,641.0,,Fixation
41,445997,ID008,409049,1080,1920,6,7,,,975.0,643.0,,Fixation
42,454330,ID008,409049,1080,1920,6,7,,,975.0,641.0,,Fixation
43,462663,ID008,409049,1080,1920,6,7,,,973.0,644.0,,Fixation
44,470997,ID008,409049,1080,1920,6,7,,,976.0,643.0,,Fixation
45,479330,ID008,409049,1080,1920,6,7,,,971.0,646.0,,Fixation
46,487663,ID008,409049,1080,1920,6,7,,,974.0,647.0,,Fixation
47,495997,ID008,409049,1080,1920,6,7,,,973.0,647.0,,Fixation
48,504330,ID008,409049,1080,1920,6,7,,,971.0,648.0,,Fixation
49,512663,ID008,409049,1080,1920,6,7,,,971.0,658.0,,Saccade
50,520997,ID008,409049,1080,1920,6,7,,,983.0,729.0,,Saccade
51,529330,ID008,409049,1080,1920,6,7,,,1003.0,838.0,,Saccade
52,537664,ID008,409049,1080,1920,6,7,,,1036.0,918.0,,Saccade
53,545998,ID008,409049,1080,1920,6,7,,,1069.0,983.0,,Saccade
54,554331,ID008,409049,1080,1920,6,7,,,1077.0,1064.0,,Saccade
55,562664,ID008,409049,1080,1920,6,7,,,1065.0,1092.0,,Saccade
56,570998,ID008,409049,1080,1920,6,7,,,1054.0,1087.0,,Fixation
57,579331,ID008,409049,1080,1920,6,7,,,1060.0,1103.0,,Fixation
58,587664,ID008,409049,1080,1920,6,7,,,1058.0,1102.0,,Fixation
59,595998,ID008,409049,1080,1920,6,7,,,1056.0,1080.0,,Fixation
60,604331,ID008,409049,1080,1920,6,7,,,1054.0,1082.0,,Fixation
