,Recording timestamp,Participant name,Recording duration,Recording resolution height,Recording resolution width,Average calibration accuracy (pixels),Average calibration precision SD (pixels),Event,Event value,Gaze point X,Gaze point Y,Presented Media name,Eye movement type
33,377660,ID016,258446,1080,1920,3,7,,,963,354,,Fixation
34,385993,ID016,258446,1080,1920,3,7,,,963,349,,Fixation
35,394326,ID016,258446,1080,1920,3,7,,,964,349,,Fixation
36,402659,ID016,258446,1080,1920,3,7,,,964,350,,Fixation
37,410993,ID016,258446,1080,1920,3,7,,,967,352,,Fixation
38,419326,ID016,258446,1080,1920,3,7,,,970,351,,Fixation
39,427660,ID016,258446,1080,1920,3,7,,,966,352,,Fixation
40,435993,ID016,258446,1080,1920,3,7,,,966,349,,Fixation
41,444326,ID016,258446,1080,1920,3,7,,,966,349,,Fixation
42,452661,ID016,258446,1080,1920,3,7,,,965,348,,Fixation
43,460994,ID016,258446,1080,1920,3,7,,,966,348,,Fixation
44,469327,ID016,258446,1080,1920,3,7,,,966,347,,Fixation
45,477660,ID016,258446,1080,1920,3,7,,,966,345,,Fixation
46,485994,ID016,258446,1080,1920,3,7,,,963,349,,Fixation
47,494327,ID016,258446,1080,1920,3,7,,,962,352,,Fixation
48,502661,ID016,258446,1080,1920,3,7,,,966,352,,Fixation
49,510994,ID016,258446,1080,1920,3,7,,,963,351,,Fixation
50,519327,ID016,258446,1080,1920,3,7,,,965,352,,Fixation
51,527661,ID016,258446,1080,1920,3,7,,,963,347,,Fixation
52,535994,ID016,258446,1080,1920,3,7,,,963,351,,Fixation
53,544327,ID016,258446,1080,1920,3,7,,,961,349,,Fixation
54,552661,ID016,258446,1080,1920,3,7,,,962,347,,Fixation
55,560994,ID016,258446,1080,1920,3,7,,,962,346,,Fixation
56,569327,ID016,258446,1080,1920,3,7,,,960,349,,Fixation
57,577662,ID016,258446,1080,1920,3,7,,,960,352,,Fixation
58,585995,ID016,258446,1080,1920,3,7,,,960,349,,Fixation
59,594328,ID016,258446,1080,1920,3,7,,,962,345,,Fixation
60,602662,ID016,258446,1080,1920,3,7,,,963,344,,Fixation
61,610995,ID016,258446,1080,1920,3,7,,,961,343,,Saccade
62,619329,ID016,258446,1080,1920,3,7,,,925,364,,Saccade
63,627663,ID016,258446,1080,1920,3,7,,,970,356,,Saccade
64,635996,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
65,644329,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
66,652663,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
67,660996,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
68,669329,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
69,677663,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
70,685996,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
71,694329,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
72,702663,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
73,710996,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
74,719329,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
75,727663,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
76,735996,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
77,744329,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
78,752662,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
79,760996,ID016,258446,1080,1920,3,7,,,944,323,,Fixation
80,769329,ID016,258446,1080,1920,3,7,,,955,326,,Fixation
81,777663,ID016,258446,1080,1920,3,7,,,958,325,,Fixation
82,785997,ID016,258446,1080,1920,3,7,,,954,319,,Fixation
83,794330,ID016,258446,1080,1920,3,7,,,951,318,,Fixation
84,802664,ID016,258446,1080,1920,3,7,,,948,322,,Fixation
85,810997,ID016,258446,1080,1920,3,7,,,921,328,,Fixation
86,819330,ID016,258446,1080,1920,3,7,,,920,323,,Fixation
87,827663,ID016,258446,1080,1920,3,7,,,920,319,,Fixation
88,835997,ID016,258446,1080,1920,3,7,,,921,321,,Fixation
89,844330,ID016,258446,1080,1920,3,7,,,922,321,,Fixation
90,852664,ID016,258446,1080,1920,3,7,,,917,322,,Fixation
91,860997,ID016,258446,1080,1920,3,7,,,918,319,,Fixation
92,869330,ID016,258446,1080,1920,3,7,,,917,319,,Fixation
93,877663,ID016,258446,1080,1920,3,7,,,918,323,,Fixation
94,885997,ID016,258446,1080,1920,3,7,,,919,318,,Fixation
95,894331,ID016,258446,1080,1920,3,7,,,921,317,,Fixation
96,902664,ID016,258446,1080,1920,3,7,,,922,318,,Fixation
97,910998,ID016,258446,1080,1920,3,7,,,918,318,,Fixation
98,919331,ID016,258446,1080,1920,3,7,,,917,320,,Fixation
99,927665,ID016,258446,1080,1920,3,7,,,923,317,,Fixation
100,935998,ID016,258446,1080,1920,3,7,,,920,323,,Fixation
101,941293,ID016,258446,1080,1920,3,7,,,,,,Fixation
102,944331,ID016,258446,1080,1920,3,7,,,920,318,,Fixation
103,952664,ID016,258446,1080,1920,3,7,,,922,320,,Fixation
104,954392,ID016,258446,1080,1920,3,7,,,,,,Fixation
105,960998,ID016,258446,1080,1920,3,7,,,920,324,,Fixation
106,969331,ID016,258446,1080,1920,3,7,,,921,320,,Fixation
107,977664,ID016,258446,1080,1920,3,7,,,922,329,,Saccade
108,985998,ID016,258446,1080,1920,3,7,,,957,336,,Saccade
109,994331,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
110,1002665,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
111,1010998,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
112,1019331,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
113,1027665,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
114,1035999,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
115,1044332,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
116,1052665,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
117,1060999,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
118,1069332,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
119,1077666,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
120,1085999,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
121,1094332,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
122,1102666,ID016,258446,1080,1920,3,7,,,920,363,,Saccade
123,1111000,ID016,258446,1080,1920,3,7,,,936,336,,Saccade
124,1119333,ID016,258446,1080,1920,3,7,,,936,354,,Fixation
125,1127667,ID016,258446,1080,1920,3,7,,,928,357,,Fixation
126,1136000,ID016,258446,1080,1920,3,7,,,926,362,,Fixation
127,1143517,ID016,258446,1080,1920,3,7,Eye tracker Calibration start,,,,,Fixation
128,1144333,ID016,258446,1080,1920,3,7,,,927,360,,Fixation
129,1152667,ID016,258446,1080,1920,3,7,,,931,361,,Fixation
130,1161000,ID016,258446,1080,1920,3,7,,,929,358,,Fixation
131,1169333,ID016,258446,1080,1920,3,7,,,924,357,,Fixation
132,1177667,ID016,258446,1080,1920,3,7,,,932,353,,Fixation
133,1186000,ID016,258446,1080,1920,3,7,,,920,356,,Saccade
134,1194333,ID016,258446,1080,1920,3,7,,,927,366,,Saccade
135,1202667,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
136,1211000,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
137,1219333,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
138,1227668,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
139,1236001,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
140,1244334,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
141,1252668,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
142,1261001,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
143,1269334,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
144,1274763,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
145,1277668,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
146,1286001,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
147,1294334,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
148,1302668,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
149,1311001,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
150,1314496,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
151,1319334,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
152,1327668,ID016,258446,1080,1920,3,7,,,967,317,,Unclassified
153,1336001,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
154,1344334,ID016,258446,1080,1920,3,7,,,966,342,,Fixation
155,1352668,ID016,258446,1080,1920,3,7,,,937,332,,Fixation
156,1361001,ID016,258446,1080,1920,3,7,,,933,337,,Fixation
157,1369335,ID016,258446,1080,1920,3,7,,,933,339,,Fixation
158,1377669,ID016,258446,1080,1920,3,7,,,931,337,,Fixation
159,1386002,ID016,258446,1080,1920,3,7,,,933,336,,Fixation
160,1394335,ID016,258446,1080,1920,3,7,,,931,337,,Fixation
161,1402669,ID016,258446,1080,1920,3,7,,,928,337,,Fixation
162,1411002,ID016,258446,1080,1920,3,7,,,935,338,,Fixation
163,1419335,ID016,258446,1080,1920,3,7,,,933,333,,Fixation
164,1427669,ID016,258446,1080,1920,3,7,,,927,333,,Fixation
165,1436002,ID016,258446,1080,1920,3,7,,,924,331,,Fixation
166,1444335,ID016,258446,1080,1920,3,7,,,926,324,,Fixation
167,1452670,ID016,258446,1080,1920,3,7,,,930,330,,Fixation
168,1461003,ID016,258446,1080,1920,3,7,,,929,329,,Fixation
169,1469336,ID016,258446,1080,1920,3,7,,,928,326,,Fixation
170,1477669,ID016,258446,1080,1920,3,7,,,927,322,,Fixation
171,1486003,ID016,258446,1080,1920,3,7,,,928,325,,Fixation
172,1494336,ID016,258446,1080,1920,3,7,,,932,319,,Fixation
173,1502670,ID016,258446,1080,1920,3,7,,,925,316,,Fixation
174,1511003,ID016,258446,1080,1920,3,7,,,925,316,,Fixation
175,1519336,ID016,258446,1080,1920,3,7,,,921,314,,Fixation
176,1527670,ID016,258446,1080,1920,3,7,,,926,324,,Fixation
177,1536003,ID016,258446,1080,1920,3,7,,,927,308,,Fixation
178,1544336,ID016,258446,1080,1920,3,7,,,928,316,,Fixation
179,1552670,ID016,258446,1080,1920,3,7,,,929,307,,Fixation
180,1561003,ID016,258446,1080,1920,3,7,,,927,310,,Fixation
181,1569336,ID016,258446,1080,1920,3,7,,,929,304,,Fixation
182,1577670,ID016,258446,1080,1920,3,7,,,928,314,,Fixation
183,1586003,ID016,258446,1080,1920,3,7,,,924,316,,Fixation
184,1594337,ID016,258446,1080,1920,3,7,,,932,308,,Fixation
185,1602670,ID016,258446,1080,1920,3,7,,,922,308,,Fixation
186,1611004,ID016,258446,1080,1920,3,7,,,930,316,,Fixation
187,1619337,ID016,258446,1080,1920,3,7,,,921,322,,Fixation
188,1627671,ID016,258446,1080,1920,3,7,,,925,317,,Fixation
189,1636004,ID016,258446,1080,1920,3,7,,,926,315,,Fixation
190,1644337,ID016,258446,1080,1920,3,7,,,918,319,,Fixation
191,1652671,ID016,258446,1080,1920,3,7,,,919,334,,Fixation
192,1661004,ID016,258446,1080,1920,3,7,,,923,325,,Fixation
193,1669337,ID016,258446,1080,1920,3,7,,,922,322,,Fixation
194,1677670,ID016,258446,1080,1920,3,7,,,917,327,,Fixation
195,1686005,ID016,258446,1080,1920,3,7,,,922,330,,Fixation
196,1694338,ID016,258446,1080,1920,3,7,,,897,359,,Saccade
197,1702672,ID016,258446,1080,1920,3,7,,,919,347,,Saccade
198,1711005,ID016,258446,1080,1920,3,7,,,896,344,,Fixation
199,1719338,ID016,258446,1080,1920,3,7,,,896,376,,Fixation
200,1727672,ID016,258446,1080,1920,3,7,,,898,343,,Fixation
201,1736005,ID016,258446,1080,1920,3,7,,,899,326,,Fixation
202,1744338,ID016,258446,1080,1920,3,7,,,909,326,,Fixation
203,1752672,ID016,258446,1080,1920,3,7,,,894,354,,Fixation
204,1761005,ID016,258446,1080,1920,3,7,,,905,358,,Fixation
205,1769338,ID016,258446,1080,1920,3,7,,,913,353,,Fixation
206,1777672,ID016,258446,1080,1920,3,7,,,904,364,,Fixation
207,1786005,ID016,258446,1080,1920,3,7,,,897,336,,Fixation
208,1794338,ID016,258446,1080,1920,3,7,,,908,386,,Fixation
209,1802672,ID016,258446,1080,1920,3,7,,,913,367,,Fixation
210,1811005,ID016,258446,1080,1920,3,7,,,910,352,,Fixation
211,1819338,ID016,258446,1080,1920,3,7,,,908,363,,Fixation
212,1827672,ID016,258446,1080,1920,3,7,,,893,337,,Fixation
213,1836005,ID016,258446,1080,1920,3,7,,,906,376,,Fixation
214,1844339,ID016,258446,1080,1920,3,7,,,978,416,,Fixation
215,1852673,ID016,258446,1080,1920,3,7,,,914,366,,Fixation
216,1861006,ID016,258446,1080,1920,3,7,,,905,380,,Saccade
217,1869339,ID016,258446,1080,1920,3,7,,,836,271,,Saccade
218,1877673,ID016,258446,1080,1920,3,7,,,848,356,,Saccade
219,1886006,ID016,258446,1080,1920,3,7,,,884,303,,Saccade
220,1894339,ID016,258446,1080,1920,3,7,,,870,330,,Saccade
221,1902673,ID016,258446,1080,1920,3,7,,,940,353,,Saccade
222,1911006,ID016,258446,1080,1920,3,7,,,952,313,,Unclassified
223,1919340,ID016,258446,1080,1920,3,7,,,890,453,,Saccade
224,1927674,ID016,258446,1080,1920,3,7,,,928,357,,Saccade
225,1936007,ID016,258446,1080,1920,3,7,,,934,394,,Saccade
226,1944340,ID016,258446,1080,1920,3,7,,,917,397,,Saccade
227,1952674,ID016,258446,1080,1920,3,7,,,920,366,,Saccade
228,1961007,ID016,258446,1080,1920,3,7,,,982,340,,Saccade
229,1969340,ID016,258446,1080,1920,3,7,,,941,397,,Saccade
230,1977674,ID016,258446,1080,1920,3,7,,,926,330,,Unclassified
231,1986007,ID016,258446,1080,1920,3,7,,,944,405,,Saccade
232,1994340,ID016,258446,1080,1920,3,7,,,904,283,,Saccade
233,2002674,ID016,258446,1080,1920,3,7,,,923,300,,Saccade
234,2011008,ID016,258446,1080,1920,3,7,,,934,332,,Saccade
235,2019341,ID016,258446,1080,1920,3,7,,,923,332,,Saccade
236,2027675,ID016,258446,1080,1920,3,7,,,856,382,,Saccade
237,2036008,ID016,258446,1080,1920,3,7,,,872,352,,Saccade
238,2044341,ID016,258446,1080,1920,3,7,,,918,358,,Saccade
239,2052675,ID016,258446,1080,1920,3,7,,,911,334,,Unclassified
240,2061008,ID016,258446,1080,1920,3,7,,,894,399,,Unclassified
241,2069341,ID016,258446,1080,1920,3,7,,,940,293,,Unclassified
242,2077675,ID016,258446,1080,1920,3,7,,,919,365,,Unclassified
243,2086008,ID016,258446,1080,1920,3,7,,,994,358,,Unclassified
244,2094341,ID016,258446,1080,1920,3,7,,,893,282,,Saccade
245,2102675,ID016,258446,1080,1920,3,7,,,941,352,,Saccade
246,2111008,ID016,258446,1080,1920,3,7,,,922,293,,Unclassified
247,2119341,ID016,258446,1080,1920,3,7,,,905,291,,Saccade
248,2127674,ID016,258446,1080,1920,3,7,,,899,425,,Saccade
249,2136008,ID016,258446,1080,1920,3,7,,,926,334,,Unclassified
250,2144341,ID016,258446,1080,1920,3,7,,,919,327,,Saccade
251,2152675,ID016,258446,1080,1920,3,7,,,903,369,,Saccade
252,2161008,ID016,258446,1080,1920,3,7,,,936,391,,Saccade
253,2169342,ID016,258446,1080,1920,3,7,,,873,404,,Saccade
254,2177676,ID016,258446,1080,1920,3,7,,,927,320,,Saccade
255,2186009,ID016,258446,1080,1920,3,7,,,947,368,,Unclassified
256,2194342,ID016,258446,1080,1920,3,7,,,894,453,,Saccade
257,2202676,ID016,258446,1080,1920,3,7,,,910,372,,Saccade
258,2211009,ID016,258446,1080,1920,3,7,,,981,437,,Saccade
259,2219342,ID016,258446,1080,1920,3,7,,,981,297,,Saccade
260,2227676,ID016,258446,1080,1920,3,7,,,921,375,,Saccade
261,2236009,ID016,258446,1080,1920,3,7,,,908,357,,Unclassified
262,2244342,ID016,258446,1080,1920,3,7,,,928,312,,Saccade
263,2252675,ID016,258446,1080,1920,3,7,,,879,408,,Saccade
264,2261009,ID016,258446,1080,1920,3,7,,,943,405,,Saccade
265,2269342,ID016,258446,1080,1920,3,7,,,938,379,,Saccade
266,2277676,ID016,258446,1080,1920,3,7,,,924,380,,Unclassified
267,2286010,ID016,258446,1080,1920,3,7,,,949,361,,Saccade
268,2294343,ID016,258446,1080,1920,3,7,,,955,347,,Unclassified
269,2302677,ID016,258446,1080,1920,3,7,,,986,401,,Unclassified
270,2311010,ID016,258446,1080,1920,3,7,,,953,327,,Unclassified
271,2319343,ID016,258446,1080,1920,3,7,,,911,346,,Saccade
272,2327676,ID016,258446,1080,1920,3,7,,,949,325,,Unclassified
273,2336010,ID016,258446,1080,1920,3,7,,,988,307,,Saccade
274,2344343,ID016,258446,1080,1920,3,7,,,904,402,,Saccade
275,2352677,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
276,2361010,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
277,2369343,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
278,2377678,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
279,2386011,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
280,2394344,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
281,2402677,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
282,2411011,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
283,2419344,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
284,2427678,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
285,2436011,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
286,2444344,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
287,2452678,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
288,2461011,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
289,2469344,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
290,2477678,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
291,2486012,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
292,2494345,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
293,2502679,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
294,2511012,ID016,258446,1080,1920,3,7,,,900,354,,Saccade
295,2519345,ID016,258446,1080,1920,3,7,,,952,306,,Saccade
296,2527679,ID016,258446,1080,1920,3,7,,,972,341,,Fixation
297,2536012,ID016,258446,1080,1920,3,7,,,930,344,,Fixation
298,2544345,ID016,258446,1080,1920,3,7,,,932,322,,Fixation
299,2552679,ID016,258446,1080,1920,3,7,,,953,345,,Fixation
300,2561012,ID016,258446,1080,1920,3,7,,,938,349,,Fixation
301,2569345,ID016,258446,1080,1920,3,7,,,939,365,,Fixation
302,2577679,ID016,258446,1080,1920,3,7,,,943,351,,Fixation
303,2586012,ID016,258446,1080,1920,3,7,,,928,369,,Fixation
304,2594345,ID016,258446,1080,1920,3,7,,,934,342,,Fixation
305,2602679,ID016,258446,1080,1920,3,7,,,932,355,,Fixation
306,2611012,ID016,258446,1080,1920,3,7,,,942,341,,Fixation
307,2619345,ID016,258446,1080,1920,3,7,,,935,351,,Fixation
308,2627679,ID016,258446,1080,1920,3,7,,,939,349,,Fixation
309,2636012,ID016,258446,1080,1920,3,7,,,931,343,,Fixation
310,2644346,ID016,258446,1080,1920,3,7,,,944,345,,Fixation
311,2652680,ID016,258446,1080,1920,3,7,,,929,350,,Fixation
312,2661013,ID016,258446,1080,1920,3,7,,,934,343,,Fixation
313,2669346,ID016,258446,1080,1920,3,7,,,936,366,,Fixation
314,2677680,ID016,258446,1080,1920,3,7,,,933,358,,Fixation
315,2686013,ID016,258446,1080,1920,3,7,,,937,337,,Fixation
316,2694346,ID016,258446,1080,1920,3,7,,,940,339,,Fixation
317,2702680,ID016,258446,1080,1920,3,7,,,940,356,,Fixation
318,2711013,ID016,258446,1080,1920,3,7,,,929,348,,Fixation
319,2719346,ID016,258446,1080,1920,3,7,,,944,360,,Fixation
320,2727680,ID016,258446,1080,1920,3,7,,,943,347,,Fixation
321,2736014,ID016,258446,1080,1920,3,7,,,949,346,,Fixation
322,2744347,ID016,258446,1080,1920,3,7,,,935,354,,Fixation
323,2752680,ID016,258446,1080,1920,3,7,,,931,344,,Fixation
324,2761014,ID016,258446,1080,1920,3,7,,,951,344,,Saccade
325,2769347,ID016,258446,1080,1920,3,7,,,962,351,,Saccade
326,2777681,ID016,258446,1080,1920,3,7,,,1028,458,,Saccade
327,2786014,ID016,258446,1080,1920,3,7,,,1070,557,,Saccade
328,2794347,ID016,258446,1080,1920,3,7,,,1067,582,,Fixation
329,2802682,ID016,258446,1080,1920,3,7,,,1055,551,,Fixation
330,2811015,ID016,258446,1080,1920,3,7,,,1051,546,,Fixation
331,2819348,ID016,258446,1080,1920,3,7,,,1054,550,,Fixation
332,2827681,ID016,258446,1080,1920,3,7,,,1064,567,,Fixation
333,2836015,ID016,258446,1080,1920,3,7,,,1061,552,,Fixation
334,2844348,ID016,258446,1080,1920,3,7,,,1073,558,,Fixation
335,2852682,ID016,258446,1080,1920,3,7,,,1067,556,,Fixation
336,2861015,ID016,258446,1080,1920,3,7,,,1072,570,,Fixation
337,2869348,ID016,258446,1080,1920,3,7,,,1061,552,,Fixation
338,2877682,ID016,258446,1080,1920,3,7,,,1056,553,,Fixation
339,2886015,ID016,258446,1080,1920,3,7,,,1065,551,,Fixation
340,2894348,ID016,258446,1080,1920,3,7,,,1065,564,,Fixation
341,2902681,ID016,258446,1080,1920,3,7,,,1064,562,,Fixation
342,2911015,ID016,258446,1080,1920,3,7,,,1075,570,,Fixation
343,2919348,ID016,258446,1080,1920,3,7,,,1071,567,,Fixation
344,2927682,ID016,258446,1080,1920,3,7,,,1066,565,,Fixation
345,2936015,ID016,258446,1080,1920,3,7,,,1062,559,,Fixation
346,2944348,ID016,258446,1080,1920,3,7,,,1064,561,,Fixation
347,2952681,ID016,258446,1080,1920,3,7,,,1059,566,,Fixation
348,2961016,ID016,258446,1080,1920,3,7,,,1064,565,,Fixation
349,2969349,ID016,258446,1080,1920,3,7,,,1071,571,,Fixation
350,2977682,ID016,258446,1080,1920,3,7,,,1065,559,,Fixation
351,2986016,ID016,258446,1080,1920,3,7,,,1065,564,,Fixation
352,2994349,ID016,258446,1080,1920,3,7,,,1064,551,,Fixation
353,3002683,ID016,258446,1080,1920,3,7,,,1063,555,,Fixation
354,3011016,ID016,258446,1080,1920,3,7,,,1056,573,,Fixation
355,3019349,ID016,258446,1080,1920,3,7,,,1062,567,,Fixation
356,3027682,ID016,258446,1080,1920,3,7,,,1061,562,,Fixation
357,3036016,ID016,258446,1080,1920,3,7,,,1077,581,,Fixation
358,3044349,ID016,258446,1080,1920,3,7,,,1069,566,,Fixation
359,3052682,ID016,258446,1080,1920,3,7,,,1073,567,,Fixation
360,3061016,ID016,258446,1080,1920,3,7,,,1074,581,,Fixation
361,3069349,ID016,258446,1080,1920,3,7,,,1067,572,,Fixation
362,3077683,ID016,258446,1080,1920,3,7,,,1062,574,,Fixation
363,3086016,ID016,258446,1080,1920,3,7,,,1062,569,,Fixation
364,3094349,ID016,258446,1080,1920,3,7,,,1072,580,,Fixation
365,3102683,ID016,258446,1080,1920,3,7,,,1072,571,,Fixation
366,3111016,ID016,258446,1080,1920,3,7,,,1076,580,,Fixation
367,3119350,ID016,258446,1080,1920,3,7,,,1069,577,,Fixation
368,3127683,ID016,258446,1080,1920,3,7,,,1077,599,,Fixation
369,3136017,ID016,258446,1080,1920,3,7,,,1076,595,,Fixation
370,3144351,ID016,258446,1080,1920,3,7,,,1062,573,,Fixation
371,3152685,ID016,258446,1080,1920,3,7,,,1129,571,,Fixation
372,3161018,ID016,258446,1080,1920,3,7,,,1126,574,,Fixation
373,3169351,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
374,3177685,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
375,3186018,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
376,3194351,ID016,258446,1080,1920,3,7,,,,,,EyesNotFound
377,3202685,ID016,258446,1080,1920,3,7,,,1160,899,,Saccade
378,3211018,ID016,258446,1080,1920,3,7,,,1139,996,,Saccade
379,3219351,ID016,258446,1080,1920,3,7,,,1085,1082,,Saccade
380,3227685,ID016,258446,1080,1920,3,7,,,1092,1191,,Saccade
381,3236018,ID016,258446,1080,1920,3,7,,,1042,1287,,Saccade
382,3244351,ID016,258446,1080,1920,3,7,,,1081,1313,,Saccade
383,3252685,ID016,258446,1080,1920,3,7,,,1115,1465,,Saccade
384,3261018,ID016,258446,1080,1920,3,7,,,1054,1549,,Saccade
385,3269351,ID016,258446,1080,1920,3,7,,,1077,1693,,Saccade
386,3277686,ID016,258446,1080,1920,3,7,,,1134,1725,,Saccade
387,3286019,ID016,258446,1080,1920,3,7,,,1178,1441,,Saccade
388,3294352,ID016,258446,1080,1920,3,7,,,1119,1884,,Saccade
389,3302686,ID016,258446,1080,1920,3,7,,,1181,1790,,Saccade
390,3311019,ID016,258446,1080,1920,3,7,,,1160,1679,,Saccade
