,Recording timestamp,Participant name,Recording duration,Recording resolution height,Recording resolution width,Average calibration accuracy (pixels),Average calibration precision SD (pixels),Event,Event value,Gaze point X,Gaze point Y,Presented Media name,Eye movement type
72,696892,ID006,322016,1080,1920,11,26,,,998.0,531.0,,Fixation
73,705226,ID006,322016,1080,1920,11,26,,,1000.0,533.0,,Fixation
74,713559,ID006,322016,1080,1920,11,26,,,1005.0,536.0,,Fixation
75,721892,ID006,322016,1080,1920,11,26,,,1000.0,533.0,,Fixation
76,730226,ID006,322016,1080,1920,11,26,,,1003.0,533.0,,Fixation
77,738559,ID006,322016,1080,1920,11,26,,,1005.0,538.0,,Fixation
78,746892,ID006,322016,1080,1920,11,26,,,1004.0,537.0,,Fixation
79,755226,ID006,322016,1080,1920,11,26,,,1005.0,538.0,,Fixation
80,763559,ID006,322016,1080,1920,11,26,,,1001.0,535.0,,Fixation
81,771892,ID006,322016,1080,1920,11,26,,,1002.0,533.0,,Fixation
82,780226,ID006,322016,1080,1920,11,26,,,1002.0,532.0,,Fixation
83,788560,ID006,322016,1080,1920,11,26,,,1005.0,536.0,,Fixation
84,796893,ID006,322016,1080,1920,11,26,,,1000.0,534.0,,Fixation
85,805227,ID006,322016,1080,1920,11,26,,,1003.0,533.0,,Fixation
86,813560,ID006,322016,1080,1920,11,26,,,1002.0,534.0,,Fixation
87,821893,ID006,322016,1080,1920,11,26,,,1004.0,534.0,,Fixation
88,830227,ID006,322016,1080,1920,11,26,,,1001.0,533.0,,Fixation
89,838560,ID006,322016,1080,1920,11,26,,,1002.0,531.0,,Fixation
90,846893,ID006,322016,1080,1920,11,26,,,1002.0,531.0,,Fixation
91,855227,ID006,322016,1080,1920,11,26,,,1003.0,535.0,,Fixation
92,863560,ID006,322016,1080,1920,11,26,,,1002.0,533.0,,Fixation
93,871893,ID006,322016,1080,1920,11,26,,,1002.0,533.0,,Fixation
94,880227,ID006,322016,1080,1920,11,26,,,1004.0,535.0,,Fixation
95,888560,ID006,322016,1080,1920,11,26,,,1002.0,535.0,,Fixation
96,896893,ID006,322016,1080,1920,11,26,,,1002.0,534.0,,Fixation
97,905227,ID006,322016,1080,1920,11,26,,,1003.0,535.0,,Fixation
98,913560,ID006,322016,1080,1920,11,26,,,1003.0,533.0,,Fixation
99,921893,ID006,322016,1080,1920,11,26,,,1005.0,536.0,,Fixation
100,930228,ID006,322016,1080,1920,11,26,,,1001.0,534.0,,Fixation
101,938561,ID006,322016,1080,1920,11,26,,,1003.0,536.0,,Fixation
102,946894,ID006,322016,1080,1920,11,26,,,1002.0,534.0,,Fixation
103,955228,ID006,322016,1080,1920,11,26,,,1000.0,536.0,,Fixation
104,963561,ID006,322016,1080,1920,11,26,,,1000.0,539.0,,Fixation
105,971894,ID006,322016,1080,1920,11,26,,,998.0,546.0,,Fixation
106,980228,ID006,322016,1080,1920,11,26,,,1001.0,525.0,,Saccade
107,988561,ID006,322016,1080,1920,11,26,,,968.0,602.0,,Saccade
108,996894,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
109,1005228,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
110,1013561,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
111,1021894,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
112,1027709,ID006,322016,1080,1920,11,26,Eye tracker Calibration start,,,,,EyesNotFound
113,1030228,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
114,1038561,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
115,1046894,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
116,1055228,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
117,1063562,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
118,1071895,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
119,1080229,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
120,1088562,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
121,1096895,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
122,1105229,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
123,1113562,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
124,1121895,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
125,1130229,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
126,1138562,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
127,1146895,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
128,1155229,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
129,1163562,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
130,1171895,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
131,1180228,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
132,1188561,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
133,1196894,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
134,1205228,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
135,1213561,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
136,1221894,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
137,1230227,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
138,1238560,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
139,1246893,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
140,1255226,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
141,1263559,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
142,1271892,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
143,1280225,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
144,1288558,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
145,1296891,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
146,1305224,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
147,1313562,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
148,1321895,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
149,1330228,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
150,1338562,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
151,1346895,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
152,1355228,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
153,1363561,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
154,1371894,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
155,1380227,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
156,1388560,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
157,1396893,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
158,1405226,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
159,1413559,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
160,1421892,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
161,1430225,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
162,1438558,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
163,1446891,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
164,1455224,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
165,1463557,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
166,1471890,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
167,1480224,ID006,322016,1080,1920,11,26,,,,,,EyesNotFound
168,1488564,ID006,322016,1080,1920,11,26,,,930.0,640.0,,Fixation
169,1496896,ID006,322016,1080,1920,11,26,,,937.0,640.0,,Fixation
170,1505230,ID006,322016,1080,1920,11,26,,,933.0,640.0,,Fixation
171,1513563,ID006,322016,1080,1920,11,26,,,934.0,636.0,,Fixation
172,1521896,ID006,322016,1080,1920,11,26,,,933.0,638.0,,Fixation
173,1530230,ID006,322016,1080,1920,11,26,,,934.0,635.0,,Fixation
174,1538563,ID006,322016,1080,1920,11,26,,,934.0,634.0,,Fixation
175,1546896,ID006,322016,1080,1920,11,26,,,931.0,634.0,,Fixation
176,1555230,ID006,322016,1080,1920,11,26,,,935.0,631.0,,Fixation
177,1563563,ID006,322016,1080,1920,11,26,,,934.0,633.0,,Fixation
178,1571896,ID006,322016,1080,1920,11,26,,,932.0,632.0,,Fixation
179,1580230,ID006,322016,1080,1920,11,26,,,937.0,631.0,,Fixation
180,1588563,ID006,322016,1080,1920,11,26,,,934.0,630.0,,Fixation
181,1596896,ID006,322016,1080,1920,11,26,,,936.0,631.0,,Fixation
182,1605230,ID006,322016,1080,1920,11,26,,,934.0,632.0,,Fixation
183,1613564,ID006,322016,1080,1920,11,26,,,935.0,627.0,,Fixation
184,1621897,ID006,322016,1080,1920,11,26,,,934.0,632.0,,Fixation
185,1630231,ID006,322016,1080,1920,11,26,,,935.0,629.0,,Fixation
186,1638564,ID006,322016,1080,1920,11,26,,,936.0,626.0,,Fixation
187,1646897,ID006,322016,1080,1920,11,26,,,937.0,628.0,,Fixation
188,1655231,ID006,322016,1080,1920,11,26,,,935.0,628.0,,Fixation
189,1663564,ID006,322016,1080,1920,11,26,,,935.0,624.0,,Fixation
190,1671897,ID006,322016,1080,1920,11,26,,,933.0,626.0,,Fixation
191,1680231,ID006,322016,1080,1920,11,26,,,936.0,628.0,,Fixation
192,1688564,ID006,322016,1080,1920,11,26,,,933.0,625.0,,Fixation
193,1696897,ID006,322016,1080,1920,11,26,,,933.0,624.0,,Fixation
194,1705231,ID006,322016,1080,1920,11,26,,,935.0,627.0,,Fixation
195,1713564,ID006,322016,1080,1920,11,26,,,936.0,625.0,,Fixation
196,1721897,ID006,322016,1080,1920,11,26,,,939.0,627.0,,Fixation
197,1730231,ID006,322016,1080,1920,11,26,,,936.0,624.0,,Fixation
198,1738564,ID006,322016,1080,1920,11,26,,,937.0,625.0,,Fixation
199,1746897,ID006,322016,1080,1920,11,26,,,938.0,624.0,,Fixation
200,1755232,ID006,322016,1080,1920,11,26,,,936.0,626.0,,Fixation
201,1763565,ID006,322016,1080,1920,11,26,,,937.0,623.0,,Fixation
202,1771898,ID006,322016,1080,1920,11,26,,,938.0,630.0,,Saccade
203,1780232,ID006,322016,1080,1920,11,26,,,949.0,610.0,,Saccade
204,1788565,ID006,322016,1080,1920,11,26,,,970.0,574.0,,Saccade
205,1796898,ID006,322016,1080,1920,11,26,,,978.0,564.0,,Fixation
206,1805232,ID006,322016,1080,1920,11,26,,,981.0,561.0,,Fixation
207,1813565,ID006,322016,1080,1920,11,26,,,983.0,561.0,,Fixation
208,1821898,ID006,322016,1080,1920,11,26,,,980.0,561.0,,Fixation
209,1830232,ID006,322016,1080,1920,11,26,,,982.0,561.0,,Fixation
210,1838565,ID006,322016,1080,1920,11,26,,,981.0,557.0,,Fixation
211,1846898,ID006,322016,1080,1920,11,26,,,980.0,559.0,,Fixation
212,1855232,ID006,322016,1080,1920,11,26,,,984.0,561.0,,Fixation
213,1863565,ID006,322016,1080,1920,11,26,,,983.0,560.0,,Fixation
214,1871898,ID006,322016,1080,1920,11,26,,,983.0,560.0,,Fixation
215,1880232,ID006,322016,1080,1920,11,26,,,982.0,561.0,,Fixation
216,1888565,ID006,322016,1080,1920,11,26,,,981.0,561.0,,Fixation
217,1896899,ID006,322016,1080,1920,11,26,,,981.0,559.0,,Fixation
218,1905233,ID006,322016,1080,1920,11,26,,,980.0,560.0,,Fixation
219,1913566,ID006,322016,1080,1920,11,26,,,981.0,560.0,,Fixation
220,1921899,ID006,322016,1080,1920,11,26,,,981.0,560.0,,Fixation
221,1930233,ID006,322016,1080,1920,11,26,,,982.0,563.0,,Fixation
222,1938566,ID006,322016,1080,1920,11,26,,,979.0,562.0,,Fixation
223,1946899,ID006,322016,1080,1920,11,26,,,980.0,556.0,,Fixation
224,1955233,ID006,322016,1080,1920,11,26,,,981.0,560.0,,Fixation
225,1963566,ID006,322016,1080,1920,11,26,,,981.0,563.0,,Fixation
226,1971899,ID006,322016,1080,1920,11,26,,,979.0,560.0,,Fixation
227,1980233,ID006,322016,1080,1920,11,26,,,978.0,559.0,,Fixation
228,1988566,ID006,322016,1080,1920,11,26,,,982.0,560.0,,Fixation
229,1996899,ID006,322016,1080,1920,11,26,,,979.0,557.0,,Fixation
230,2005233,ID006,322016,1080,1920,11,26,,,985.0,559.0,,Fixation
231,2013566,ID006,322016,1080,1920,11,26,,,981.0,559.0,,Fixation
232,2021899,ID006,322016,1080,1920,11,26,,,984.0,559.0,,Fixation
233,2030234,ID006,322016,1080,1920,11,26,,,982.0,560.0,,Fixation
234,2038567,ID006,322016,1080,1920,11,26,,,983.0,558.0,,Fixation
235,2046900,ID006,322016,1080,1920,11,26,,,973.0,561.0,,Saccade
236,2055234,ID006,322016,1080,1920,11,26,,,943.0,563.0,,Saccade
237,2063567,ID006,322016,1080,1920,11,26,,,940.0,564.0,,Fixation
238,2071900,ID006,322016,1080,1920,11,26,,,944.0,569.0,,Fixation
239,2080234,ID006,322016,1080,1920,11,26,,,944.0,568.0,,Fixation
240,2088567,ID006,322016,1080,1920,11,26,,,942.0,570.0,,Fixation
241,2096900,ID006,322016,1080,1920,11,26,,,934.0,565.0,,Fixation
242,2105234,ID006,322016,1080,1920,11,26,,,943.0,568.0,,Fixation
243,2113567,ID006,322016,1080,1920,11,26,,,943.0,571.0,,Fixation
244,2121900,ID006,322016,1080,1920,11,26,,,943.0,565.0,,Fixation
245,2130234,ID006,322016,1080,1920,11,26,,,947.0,569.0,,Fixation
246,2138567,ID006,322016,1080,1920,11,26,,,945.0,567.0,,Fixation
247,2146900,ID006,322016,1080,1920,11,26,,,941.0,564.0,,Fixation
248,2155234,ID006,322016,1080,1920,11,26,,,947.0,568.0,,Fixation
249,2163567,ID006,322016,1080,1920,11,26,,,944.0,565.0,,Fixation
250,2171901,ID006,322016,1080,1920,11,26,,,941.0,563.0,,Fixation
251,2180235,ID006,322016,1080,1920,11,26,,,943.0,569.0,,Fixation
252,2188568,ID006,322016,1080,1920,11,26,,,941.0,565.0,,Fixation
253,2196901,ID006,322016,1080,1920,11,26,,,941.0,565.0,,Fixation
254,2205235,ID006,322016,1080,1920,11,26,,,944.0,567.0,,Fixation
255,2213568,ID006,322016,1080,1920,11,26,,,941.0,566.0,,Fixation
256,2221901,ID006,322016,1080,1920,11,26,,,942.0,564.0,,Fixation
257,2230235,ID006,322016,1080,1920,11,26,,,942.0,569.0,,Fixation
258,2238568,ID006,322016,1080,1920,11,26,,,946.0,569.0,,Fixation
259,2246901,ID006,322016,1080,1920,11,26,,,952.0,568.0,,Saccade
260,2255235,ID006,322016,1080,1920,11,26,,,980.0,569.0,,Saccade
261,2263568,ID006,322016,1080,1920,11,26,,,990.0,563.0,,Fixation
262,2271901,ID006,322016,1080,1920,11,26,,,993.0,568.0,,Fixation
263,2280235,ID006,322016,1080,1920,11,26,,,991.0,566.0,,Fixation
264,2288568,ID006,322016,1080,1920,11,26,,,995.0,567.0,,Fixation
265,2296901,ID006,322016,1080,1920,11,26,,,996.0,568.0,,Fixation
266,2305236,ID006,322016,1080,1920,11,26,,,993.0,565.0,,Fixation
267,2313569,ID006,322016,1080,1920,11,26,,,997.0,566.0,,Fixation
268,2321902,ID006,322016,1080,1920,11,26,,,994.0,566.0,,Fixation
269,2330236,ID006,322016,1080,1920,11,26,,,993.0,566.0,,Fixation
270,2338569,ID006,322016,1080,1920,11,26,,,994.0,566.0,,Fixation
271,2346902,ID006,322016,1080,1920,11,26,,,996.0,567.0,,Fixation
272,2355236,ID006,322016,1080,1920,11,26,,,993.0,566.0,,Fixation
273,2363569,ID006,322016,1080,1920,11,26,,,994.0,568.0,,Fixation
274,2371902,ID006,322016,1080,1920,11,26,,,993.0,569.0,,Fixation
275,2380236,ID006,322016,1080,1920,11,26,,,994.0,566.0,,Fixation
276,2388569,ID006,322016,1080,1920,11,26,,,993.0,568.0,,Fixation
277,2396902,ID006,322016,1080,1920,11,26,,,994.0,567.0,,Fixation
278,2405236,ID006,322016,1080,1920,11,26,,,993.0,569.0,,Fixation
279,2413569,ID006,322016,1080,1920,11,26,,,993.0,568.0,,Fixation
280,2421902,ID006,322016,1080,1920,11,26,,,993.0,570.0,,Fixation
281,2430236,ID006,322016,1080,1920,11,26,,,992.0,570.0,,Fixation
282,2438569,ID006,322016,1080,1920,11,26,,,995.0,569.0,,Fixation
283,2446903,ID006,322016,1080,1920,11,26,,,992.0,570.0,,Fixation
284,2455237,ID006,322016,1080,1920,11,26,,,993.0,571.0,,Fixation
285,2463570,ID006,322016,1080,1920,11,26,,,993.0,570.0,,Fixation
286,2471903,ID006,322016,1080,1920,11,26,,,993.0,568.0,,Fixation
287,2480237,ID006,322016,1080,1920,11,26,,,994.0,570.0,,Fixation
288,2488570,ID006,322016,1080,1920,11,26,,,995.0,569.0,,Fixation
289,2496903,ID006,322016,1080,1920,11,26,,,996.0,574.0,,Fixation
290,2505237,ID006,322016,1080,1920,11,26,,,994.0,572.0,,Fixation
291,2513570,ID006,322016,1080,1920,11,26,,,994.0,572.0,,Fixation
292,2521903,ID006,322016,1080,1920,11,26,,,994.0,570.0,,Fixation
293,2530237,ID006,322016,1080,1920,11,26,,,993.0,571.0,,Fixation
294,2538570,ID006,322016,1080,1920,11,26,,,995.0,572.0,,Fixation
295,2546903,ID006,322016,1080,1920,11,26,,,996.0,572.0,,Fixation
296,2555237,ID006,322016,1080,1920,11,26,,,995.0,575.0,,Fixation
297,2563570,ID006,322016,1080,1920,11,26,,,993.0,573.0,,Fixation
298,2571903,ID006,322016,1080,1920,11,26,,,993.0,572.0,,Fixation
299,2580237,ID006,322016,1080,1920,11,26,,,988.0,575.0,,Saccade
300,2588571,ID006,322016,1080,1920,11,26,,,960.0,574.0,,Saccade
301,2596904,ID006,322016,1080,1920,11,26,,,953.0,576.0,,Fixation
302,2605238,ID006,322016,1080,1920,11,26,,,950.0,572.0,,Fixation
303,2613571,ID006,322016,1080,1920,11,26,,,948.0,573.0,,Fixation
304,2621904,ID006,322016,1080,1920,11,26,,,950.0,573.0,,Fixation
305,2630238,ID006,322016,1080,1920,11,26,,,952.0,574.0,,Fixation
306,2638571,ID006,322016,1080,1920,11,26,,,952.0,574.0,,Fixation
307,2646904,ID006,322016,1080,1920,11,26,,,953.0,574.0,,Fixation
308,2655238,ID006,322016,1080,1920,11,26,,,952.0,574.0,,Fixation
309,2663571,ID006,322016,1080,1920,11,26,,,952.0,573.0,,Fixation
310,2671904,ID006,322016,1080,1920,11,26,,,954.0,574.0,,Fixation
311,2680238,ID006,322016,1080,1920,11,26,,,951.0,574.0,,Fixation
312,2688571,ID006,322016,1080,1920,11,26,,,952.0,572.0,,Fixation
313,2696904,ID006,322016,1080,1920,11,26,,,951.0,574.0,,Fixation
314,2705238,ID006,322016,1080,1920,11,26,,,954.0,573.0,,Fixation
315,2713571,ID006,322016,1080,1920,11,26,,,955.0,579.0,,Fixation
316,2721905,ID006,322016,1080,1920,11,26,,,954.0,577.0,,Fixation
317,2730239,ID006,322016,1080,1920,11,26,,,955.0,574.0,,Fixation
318,2738572,ID006,322016,1080,1920,11,26,,,951.0,575.0,,Fixation
319,2746905,ID006,322016,1080,1920,11,26,,,952.0,574.0,,Fixation
320,2755239,ID006,322016,1080,1920,11,26,,,953.0,573.0,,Fixation
321,2763572,ID006,322016,1080,1920,11,26,,,953.0,574.0,,Fixation
322,2771905,ID006,322016,1080,1920,11,26,,,955.0,575.0,,Fixation
323,2780239,ID006,322016,1080,1920,11,26,,,952.0,573.0,,Fixation
324,2788572,ID006,322016,1080,1920,11,26,,,952.0,577.0,,Saccade
325,2796905,ID006,322016,1080,1920,11,26,,,970.0,598.0,,Saccade
326,2805239,ID006,322016,1080,1920,11,26,,,1006.0,638.0,,Saccade
327,2813572,ID006,322016,1080,1920,11,26,,,1011.0,662.0,,Saccade
328,2821905,ID006,322016,1080,1920,11,26,,,1015.0,675.0,,Fixation
329,2830239,ID006,322016,1080,1920,11,26,,,1020.0,676.0,,Fixation
330,2838572,ID006,322016,1080,1920,11,26,,,1020.0,673.0,,Fixation
331,2846905,ID006,322016,1080,1920,11,26,,,1019.0,678.0,,Fixation
332,2855239,ID006,322016,1080,1920,11,26,,,1025.0,677.0,,Fixation
333,2863573,ID006,322016,1080,1920,11,26,,,1019.0,677.0,,Fixation
334,2871906,ID006,322016,1080,1920,11,26,,,1018.0,678.0,,Fixation
335,2880240,ID006,322016,1080,1920,11,26,,,1018.0,677.0,,Fixation
336,2888573,ID006,322016,1080,1920,11,26,,,1017.0,676.0,,Fixation
337,2896906,ID006,322016,1080,1920,11,26,,,1014.0,677.0,,Fixation
338,2905240,ID006,322016,1080,1920,11,26,,,1015.0,675.0,,Fixation
339,2913573,ID006,322016,1080,1920,11,26,,,1014.0,677.0,,Fixation
340,2921906,ID006,322016,1080,1920,11,26,,,1015.0,675.0,,Fixation
341,2930240,ID006,322016,1080,1920,11,26,,,1015.0,677.0,,Fixation
342,2938573,ID006,322016,1080,1920,11,26,,,1015.0,678.0,,Fixation
343,2946906,ID006,322016,1080,1920,11,26,,,1015.0,675.0,,Fixation
344,2955240,ID006,322016,1080,1920,11,26,,,1017.0,678.0,,Fixation
345,2963573,ID006,322016,1080,1920,11,26,,,1018.0,677.0,,Fixation
346,2971906,ID006,322016,1080,1920,11,26,,,1018.0,679.0,,Fixation
347,2980240,ID006,322016,1080,1920,11,26,,,1016.0,676.0,,Fixation
348,2988573,ID006,322016,1080,1920,11,26,,,1016.0,676.0,,Fixation
349,2996907,ID006,322016,1080,1920,11,26,,,1017.0,676.0,,Fixation
350,3005241,ID006,322016,1080,1920,11,26,,,1016.0,677.0,,Fixation
351,3013574,ID006,322016,1080,1920,11,26,,,1013.0,677.0,,Fixation
352,3021907,ID006,322016,1080,1920,11,26,,,1017.0,681.0,,Saccade
353,3030241,ID006,322016,1080,1920,11,26,,,1032.0,701.0,,Saccade
354,3038574,ID006,322016,1080,1920,11,26,,,1034.0,708.0,,Fixation
355,3046907,ID006,322016,1080,1920,11,26,,,1037.0,710.0,,Fixation
356,3055241,ID006,322016,1080,1920,11,26,,,1039.0,708.0,,Fixation
357,3063574,ID006,322016,1080,1920,11,26,,,1039.0,706.0,,Fixation
358,3071907,ID006,322016,1080,1920,11,26,,,1038.0,712.0,,Fixation
359,3080241,ID006,322016,1080,1920,11,26,,,1037.0,709.0,,Fixation
