ID,Accuracy,Precision,Recall,F-measure,TP,FN,FP,TN,KeyMiss,Header,HeaderTime,Footer,URL
1.0,0.166638892036992,0.21894681721428585,0.09807614416537255,0.1584844534510013,0.10271695770770083,-0.09560306543249329,-0.2562637984763733,0.29135008427859616,-0.173372751272969,-0.3053091185572741,-0.35774832204060925,-0.29615951579892064,-0.07240914637606827
0.166638892036992,1.0,0.8309110725349631,0.9492144622193831,0.9962615706272306,0.9428622016936324,-0.9511238179208509,-0.7046309991389116,0.6619898780570977,0.18228704582456332,-0.04553490470961119,0.21696312636655293,0.00220090180423141,-0.04840053709039875
0.21894681721428585,0.8309110725349631,1.0,0.6260268647735762,0.8090871130510392,0.6132714922154662,-0.6316043137818613,-0.9519677234330356,0.9334619332041745,0.21124244795724426,-0.24105084693091564,0.10710243036305953,0.02265885003769363,-0.10761830683011069
0.09807614416537255,0.9492144622193831,0.6260268647735762,1.0,0.962513203588059,0.9982032412308394,-0.9995436968965905,-0.4457177387096825,0.4013505339254591,0.11830409635025552,0.10984479342061895,0.25618105602293306,-0.027358183389575127,0.00542188323973811
0.1584844534510013,0.9962615706272306,0.8090871130510392,0.962513203588059,1.0,0.9568162046691617,-0.9640741199009945,-0.663986545834866,0.6241320740608589,0.16198400569253527,-0.016727234408268652,0.2168753233783766,-0.011320452919599034,-0.04598904107112301
0.10271695770770083,0.9428622016936324,0.6132714922154662,0.9982032412308394,0.9568162046691617,1.0,-0.9959378484212617,-0.4330788854266799,0.38834579653254336,0.07595806102596239,0.10098956512483084,0.25424086164506754,-0.040256020829632484,0.0011305220689956511
-0.09560306543249329,-0.9511238179208509,-0.6316043137818613,-0.9995436968965905,-0.9640741199009945,-0.9959378484212617,1.0,0.4514820428400814,-0.4073597161102872,-0.13949012237360653,-0.11415920799869105,-0.25681019526844673,0.020818958830225418,-0.007577826947487547
-0.2562637984763733,-0.7046309991389116,-0.9519677234330356,-0.4457177387096825,-0.663986545834866,-0.4330788854266799,0.4514820428400814,1.0,-0.9785332910414123,-0.23592020058113894,0.38351137893202747,-0.03853805576864698,-0.0631744798440258,0.1526570537157591
0.29135008427859616,0.6619898780570977,0.9334619332041745,0.4013505339254591,0.6241320740608589,0.38834579653254336,-0.4073597161102872,-0.9785332910414123,1.0,0.09430419201928962,-0.38977714526159774,-0.12362095418861914,-0.0011298378980165173,-0.13492484917258896
-0.173372751272969,0.18228704582456332,0.21124244795724426,0.11830409635025552,0.16198400569253527,0.07595806102596239,-0.13949012237360653,-0.23592020058113894,0.09430419201928962,1.0,0.10296707788302312,0.5662030289142345,0.3822369033792208,-0.016820213659520727
-0.3053091185572741,-0.04553490470961119,-0.24105084693091564,0.10984479342061895,-0.016727234408268652,0.10098956512483084,-0.11415920799869105,0.38351137893202747,-0.38977714526159774,0.10296707788302312,1.0,0.27283801515861317,0.17227241273980748,0.5013935991634009
-0.35774832204060925,0.21696312636655293,0.10710243036305953,0.25618105602293306,0.2168753233783766,0.25424086164506754,-0.25681019526844673,-0.03853805576864698,-0.12362095418861914,0.5662030289142345,0.27283801515861317,1.0,0.21080067139616018,0.05373744071334025
-0.29615951579892064,0.00220090180423141,0.02265885003769363,-0.027358183389575127,-0.011320452919599034,-0.040256020829632484,0.020818958830225418,-0.0631744798440258,-0.0011298378980165173,0.3822369033792208,0.17227241273980748,0.21080067139616018,1.0,0.2242487397150217
-0.07240914637606827,-0.04840053709039875,-0.10761830683011069,0.00542188323973811,-0.04598904107112301,0.0011305220689956511,-0.007577826947487547,0.1526570537157591,-0.13492484917258896,-0.016820213659520727,0.5013935991634009,0.05373744071334025,0.2242487397150217,1.0
